anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S75-00001,DL12KX9067,2026-08-18T00:19:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.85,
ANPR-S75-00002,DL12KX9076,2026-08-18T00:30:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.94,DL12KX9067
ANPR-S75-00003,DL12KX9067,2026-08-18T01:06:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.92,
ANPR-S75-00004,DL12KX9076,2026-08-18T01:15:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.93,DL12KX9067
ANPR-S75-00005,DL12KX9076,2026-08-18T01:59:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.9,DL12KX9067
ANPR-S75-00006,DL12KX9067,2026-08-18T02:19:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.88,
ANPR-S75-00007,DL12KX9076,2026-08-18T02:50:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.84,DL12KX9067
ANPR-S75-00008,DL12KX9067,2026-08-18T03:00:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.82,
ANPR-S75-00009,DL12KX9067,2026-08-18T03:34:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.96,
ANPR-S75-00010,DL12KX9067,2026-08-18T04:04:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.92,
ANPR-S75-00011,DL12KX9076,2026-08-18T04:10:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.97,DL12KX9067
ANPR-S75-00012,DL12KX9067,2026-08-18T04:53:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.83,
ANPR-S75-00013,DL12KX9076,2026-08-18T05:10:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.89,DL12KX9067
ANPR-S75-00014,DL12KX9067,2026-08-18T05:34:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.92,
ANPR-S75-00015,DL12KX9067,2026-08-18T05:53:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.96,
ANPR-S75-00016,DL12KX9067,2026-08-18T06:22:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.93,
ANPR-S75-00017,DL12KX9067,2026-08-18T06:59:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.98,
ANPR-S75-00018,DL12KX9076,2026-08-18T07:21:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.95,DL12KX9067
ANPR-S75-00019,DL12KX9076,2026-08-18T07:45:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.99,DL12KX9067
ANPR-S75-00020,DL12KX9067,2026-08-18T07:59:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.99,
ANPR-S75-00021,DL12KX9076,2026-08-18T08:38:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.83,DL12KX9067
ANPR-S75-00022,DL12KX9067,2026-08-18T08:58:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.91,
ANPR-S75-00023,DL12KX9067,2026-08-18T09:24:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.88,
ANPR-S75-00024,DL12KX9076,2026-08-18T09:38:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.83,DL12KX9067
