anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S62-00001,DL02WR5167,2026-08-20T00:00:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.94,
ANPR-S62-00002,DL08KF3944,2026-08-20T00:43:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.83,
ANPR-S62-00003,DL02WR5167,2026-08-20T00:53:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.82,
ANPR-S62-00004,DL08KF3944,2026-08-20T01:18:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.95,
ANPR-S62-00005,DL02WR5176,2026-08-20T01:56:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.95,DL02WR5167
ANPR-S62-00006,DL08KF3944,2026-08-20T02:05:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.93,
ANPR-S62-00007,DL02WR5167,2026-08-20T02:44:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.91,
ANPR-S62-00008,DL08KF3944,2026-08-20T02:56:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.87,DL08KF3944
ANPR-S62-00009,DL02WR5167,2026-08-20T03:39:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.82,
ANPR-S62-00010,DL08KF3944,2026-08-20T04:00:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.97,DL08KF3944
ANPR-S62-00011,DL02WR5167,2026-08-20T04:26:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.93,
ANPR-S62-00012,DL08KF3944,2026-08-20T04:39:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.95,DL08KF3944
ANPR-S62-00013,DL02WR5167,2026-08-20T05:09:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.82,
ANPR-S62-00014,DL08KF3944,2026-08-20T05:34:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.89,
ANPR-S62-00015,DL02WR5176,2026-08-20T05:50:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.98,DL02WR5167
ANPR-S62-00016,DL08KF3944,2026-08-20T06:30:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.9,
ANPR-S62-00017,DL02WR5176,2026-08-20T06:45:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.95,DL02WR5167
ANPR-S62-00018,DL08KF3944,2026-08-20T07:13:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.91,DL08KF3944
ANPR-S62-00019,DL02WR5167,2026-08-20T07:43:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.96,
ANPR-S62-00020,DL08KF3944,2026-08-20T08:14:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.82,DL08KF3944
ANPR-S62-00021,DL02WR5167,2026-08-20T08:36:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.82,
ANPR-S62-00022,DL08KF3944,2026-08-20T08:49:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.94,
ANPR-S62-00023,DL02WR5176,2026-08-20T09:28:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.9,DL02WR5167
ANPR-S62-00024,DL08KF3944,2026-08-20T09:51:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.86,DL08KF3944
ANPR-S62-00025,DL02WR5176,2026-08-20T10:03:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.97,DL02WR5167
ANPR-S62-00026,DL08KF3944,2026-08-20T10:37:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.97,
ANPR-S62-00027,DL02WR5167,2026-08-20T10:50:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.95,
ANPR-S62-00028,DL08KF3944,2026-08-20T11:24:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.96,DL08KF3944
ANPR-S62-00029,DL02WR5167,2026-08-20T11:59:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.94,
ANPR-S62-00030,DL08KF3944,2026-08-20T12:15:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.9,
ANPR-S62-00031,DL02WR5176,2026-08-20T12:40:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.9,DL02WR5167
ANPR-S62-00032,DL08KF3944,2026-08-20T13:09:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.94,
ANPR-S62-00033,DL02WR5167,2026-08-20T13:37:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.93,
ANPR-S62-00034,DL08KF3944,2026-08-20T13:54:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.97,
ANPR-S62-00035,DL02WR5167,2026-08-20T14:25:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.92,
ANPR-S62-00036,DL08KF3944,2026-08-20T14:38:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.9,DL08KF3944
ANPR-S62-00037,DL02WR5167,2026-08-20T15:13:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.85,
ANPR-S62-00038,DL08KF3944,2026-08-20T15:42:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.94,
ANPR-S62-00039,DL02WR5167,2026-08-20T16:05:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.9,
ANPR-S62-00040,DL08KF3944,2026-08-20T16:35:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.85,DL08KF3944
ANPR-S62-00041,DL02WR5167,2026-08-20T16:59:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.95,
ANPR-S62-00042,DL08KF3944,2026-08-20T17:14:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.95,DL08KF3944
ANPR-S62-00043,DL02WR5176,2026-08-20T17:31:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.95,DL02WR5167
ANPR-S62-00044,DL08KF3944,2026-08-20T18:08:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.89,
ANPR-S62-00045,DL02WR5176,2026-08-20T18:21:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.91,DL02WR5167
ANPR-S62-00046,DL08KF3944,2026-08-20T18:57:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.99,
ANPR-S62-00047,DL02WR5176,2026-08-20T19:13:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.85,DL02WR5167
ANPR-S62-00048,DL08KF3944,2026-08-20T19:40:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.9,
ANPR-S62-00049,DL02WR5176,2026-08-20T20:20:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.86,DL02WR5167
ANPR-S62-00050,DL08KF3944,2026-08-20T20:34:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.87,
ANPR-S62-00051,DL02WR5167,2026-08-20T20:59:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.98,
ANPR-S62-00052,DL08KF3944,2026-08-20T21:34:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.91,
ANPR-S62-00053,DL02WR5176,2026-08-20T21:58:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.86,DL02WR5167
ANPR-S62-00054,DL08KF3944,2026-08-20T22:07:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.86,DL08KF3944
ANPR-S62-00055,DL02WR5167,2026-08-20T22:45:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.89,
ANPR-S62-00056,DL08KF3944,2026-08-20T22:56:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.97,
ANPR-S62-00057,DL02WR5176,2026-08-20T23:24:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.91,DL02WR5167
ANPR-S62-00058,DL08KF3944,2026-08-20T23:59:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.88,
ANPR-S62-00059,DL02WR5167,2026-08-21T00:19:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.96,
ANPR-S62-00060,DL08KF3944,2026-08-21T00:48:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.88,
ANPR-S62-00061,DL02WR5167,2026-08-21T01:18:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.91,
ANPR-S62-00062,DL08KF3944,2026-08-21T01:33:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.95,
ANPR-S62-00063,DL02WR5167,2026-08-21T01:52:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.97,
ANPR-S62-00064,DL08KF3944,2026-08-21T02:28:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.96,DL08KF3944
ANPR-S62-00065,DL02WR5167,2026-08-21T02:58:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.99,
ANPR-S62-00066,DL08KF3944,2026-08-21T03:18:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.92,DL08KF3944
ANPR-S62-00067,DL02WR5167,2026-08-21T03:46:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.84,
ANPR-S62-00068,DL08KF3944,2026-08-21T04:06:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.94,
ANPR-S62-00069,DL02WR5167,2026-08-21T04:27:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.98,
ANPR-S62-00070,DL08KF3944,2026-08-21T04:59:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.86,
ANPR-S62-00071,DL02WR5167,2026-08-21T05:19:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.93,
ANPR-S62-00072,DL08KF3944,2026-08-21T05:45:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.96,
ANPR-S62-00073,DL02WR5176,2026-08-21T06:00:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.84,DL02WR5167
ANPR-S62-00074,DL08KF3944,2026-08-21T06:40:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.89,DL08KF3944
ANPR-S62-00075,DL02WR5167,2026-08-21T07:04:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.9,
ANPR-S62-00076,DL08KF3944,2026-08-21T07:30:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.97,
ANPR-S62-00077,DL02WR5167,2026-08-21T07:50:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.99,
ANPR-S62-00078,DL08KF3944,2026-08-21T08:11:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.96,
ANPR-S62-00079,DL02WR5176,2026-08-21T08:43:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.84,DL02WR5167
ANPR-S62-00080,DL08KF3944,2026-08-21T09:09:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.92,
ANPR-S62-00081,DL02WR5167,2026-08-21T09:37:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.91,
ANPR-S62-00082,DL08KF3944,2026-08-21T09:59:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.96,
ANPR-S62-00083,DL02WR5167,2026-08-21T10:16:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.95,
ANPR-S62-00084,DL08KF3944,2026-08-21T10:39:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.93,DL08KF3944
ANPR-S62-00085,DL02WR5167,2026-08-21T11:20:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.89,
ANPR-S62-00086,DL08KF3944,2026-08-21T11:35:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.92,
ANPR-S62-00087,DL02WR5176,2026-08-21T12:04:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.9,DL02WR5167
ANPR-S62-00088,DL08KF3944,2026-08-21T12:31:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.97,
ANPR-S62-00089,DL02WR5167,2026-08-21T12:56:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.96,
ANPR-S62-00090,DL08KF3944,2026-08-21T13:11:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.9,DL08KF3944
ANPR-S62-00091,DL02WR5167,2026-08-21T13:50:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.84,
ANPR-S62-00092,DL08KF3944,2026-08-21T14:09:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.88,DL08KF3944
ANPR-S62-00093,DL02WR5176,2026-08-21T14:27:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.9,DL02WR5167
ANPR-S62-00094,DL08KF3944,2026-08-21T14:53:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.85,DL08KF3944
ANPR-S62-00095,DL02WR5167,2026-08-21T15:17:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.9,
ANPR-S62-00096,DL08KF3944,2026-08-21T15:35:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.91,
ANPR-S62-00097,DL02WR5176,2026-08-21T16:03:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.9,DL02WR5167
ANPR-S62-00098,DL08KF3944,2026-08-21T16:34:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.93,DL08KF3944
ANPR-S62-00099,DL02WR5167,2026-08-21T16:59:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.86,
ANPR-S62-00100,DL08KF3944,2026-08-21T17:18:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.97,
ANPR-S62-00101,DL02WR5167,2026-08-21T17:49:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.89,
ANPR-S62-00102,DL08KF3944,2026-08-21T18:19:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.83,
