anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S55-00001,DL02ST3067,2026-08-18T00:03:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.83,
ANPR-S55-00002,DL02ST3067,2026-08-18T00:37:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.89,
ANPR-S55-00003,DL02ST3076,2026-08-18T01:05:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.89,DL02ST3067
ANPR-S55-00004,DL02ST3076,2026-08-18T01:20:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.86,DL02ST3067
ANPR-S55-00005,DL02ST3067,2026-08-18T01:50:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.82,
ANPR-S55-00006,DL02ST3067,2026-08-18T02:15:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.91,
ANPR-S55-00007,DL02ST3067,2026-08-18T02:42:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.97,
ANPR-S55-00008,DL02ST3076,2026-08-18T03:05:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.89,DL02ST3067
ANPR-S55-00009,DL02ST3076,2026-08-18T03:36:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.87,DL02ST3067
ANPR-S55-00010,DL02ST3076,2026-08-18T03:51:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.98,DL02ST3067
ANPR-S55-00011,DL02ST3076,2026-08-18T04:19:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.92,DL02ST3067
ANPR-S55-00012,DL02ST3067,2026-08-18T04:47:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.92,
ANPR-S55-00013,DL02ST3067,2026-08-18T05:00:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.91,
ANPR-S55-00014,DL02ST3076,2026-08-18T05:26:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.87,DL02ST3067
ANPR-S55-00015,DL02ST3067,2026-08-18T05:59:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.85,
ANPR-S55-00016,DL02ST3067,2026-08-18T06:29:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.88,
ANPR-S55-00017,DL02ST3067,2026-08-18T06:45:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.99,
ANPR-S55-00018,DL02ST3076,2026-08-18T07:14:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.82,DL02ST3067
ANPR-S55-00019,DL02ST3067,2026-08-18T07:40:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.91,
ANPR-S55-00020,DL02ST3076,2026-08-18T08:12:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.93,DL02ST3067
ANPR-S55-00021,DL02ST3076,2026-08-18T08:40:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.83,DL02ST3067
ANPR-S55-00022,DL02ST3067,2026-08-18T08:53:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.91,
ANPR-S55-00023,DL02ST3076,2026-08-18T09:14:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.92,DL02ST3067
ANPR-S55-00024,DL02ST3067,2026-08-18T09:37:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.83,
