anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S58-00001,DL11QP3967,2026-07-01T00:15:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.9,
ANPR-S58-00002,DL11QP3967,2026-07-01T00:30:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.86,
ANPR-S58-00003,DL11QP3967,2026-07-01T01:10:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.97,
ANPR-S58-00004,DL11QP3967,2026-07-01T01:21:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.9,
ANPR-S58-00005,DL11QP3967,2026-07-01T01:44:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.89,
ANPR-S58-00006,DL11QP3976,2026-07-01T02:21:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.84,DL11QP3967
ANPR-S58-00007,DL11QP3976,2026-07-01T02:38:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.98,DL11QP3967
ANPR-S58-00008,DL11QP3976,2026-07-01T03:09:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.94,DL11QP3967
ANPR-S58-00009,DL11QP3976,2026-07-01T03:35:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.85,DL11QP3967
ANPR-S58-00010,DL11QP3976,2026-07-01T03:51:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.92,DL11QP3967
ANPR-S58-00011,DL11QP3976,2026-07-01T04:16:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.85,DL11QP3967
ANPR-S58-00012,DL11QP3976,2026-07-01T04:53:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.91,DL11QP3967
ANPR-S58-00013,DL11QP3976,2026-07-01T05:10:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.93,DL11QP3967
ANPR-S58-00014,DL11QP3967,2026-07-01T05:29:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.86,
ANPR-S58-00015,DL11QP3976,2026-07-01T05:56:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.97,DL11QP3967
ANPR-S58-00016,DL11QP3967,2026-07-01T06:18:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.87,
ANPR-S58-00017,DL11QP3967,2026-07-01T06:50:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.97,
ANPR-S58-00018,DL11QP3967,2026-07-01T07:16:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.92,
ANPR-S58-00019,DL11QP3976,2026-07-01T07:39:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.98,DL11QP3967
ANPR-S58-00020,DL11QP3967,2026-07-01T08:03:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.86,
ANPR-S58-00021,DL11QP3967,2026-07-01T08:30:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.96,
ANPR-S58-00022,DL11QP3967,2026-07-01T09:05:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.88,
ANPR-S58-00023,DL11QP3976,2026-07-01T09:29:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.89,DL11QP3967
ANPR-S58-00024,DL11QP3976,2026-07-01T09:37:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.95,DL11QP3967
ANPR-S58-00025,DL11QP3976,2026-07-01T10:08:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.88,DL11QP3967
ANPR-S58-00026,DL11QP3976,2026-07-01T10:38:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.94,DL11QP3967
ANPR-S58-00027,DL11QP3967,2026-07-01T11:03:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.87,
ANPR-S58-00028,DL11QP3967,2026-07-01T11:23:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.9,
ANPR-S58-00029,DL11QP3967,2026-07-01T11:42:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.97,
ANPR-S58-00030,DL11QP3976,2026-07-01T12:19:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.97,DL11QP3967
ANPR-S58-00031,DL11QP3967,2026-07-01T12:32:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.9,
