anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S11-00001,DL11QX4567,2026-08-15T00:02:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.9,
ANPR-S11-00002,DL11QX4576,2026-08-15T00:29:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.91,DL11QX4567
ANPR-S11-00003,DL11QX4567,2026-08-15T01:10:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.98,
ANPR-S11-00004,DL11QX4567,2026-08-15T01:30:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.94,
ANPR-S11-00005,DL11QX4567,2026-08-15T01:46:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.99,
ANPR-S11-00006,DL11QX4567,2026-08-15T02:14:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.91,
ANPR-S11-00007,DL11QX4567,2026-08-15T02:47:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.98,
ANPR-S11-00008,DL11QX4567,2026-08-15T03:00:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.91,
ANPR-S11-00009,DL11QX4576,2026-08-15T03:34:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.93,DL11QX4567
ANPR-S11-00010,DL11QX4576,2026-08-15T04:05:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.95,DL11QX4567
ANPR-S11-00011,DL11QX4567,2026-08-15T04:28:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.83,
ANPR-S11-00012,DL11QX4576,2026-08-15T04:37:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.9,DL11QX4567
ANPR-S11-00013,DL11QX4576,2026-08-15T05:17:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.84,DL11QX4567
ANPR-S11-00014,DL11QX4567,2026-08-15T05:42:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.99,
ANPR-S11-00015,DL11QX4567,2026-08-15T05:51:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.85,
ANPR-S11-00016,DL11QX4576,2026-08-15T06:25:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.94,DL11QX4567
ANPR-S11-00017,DL11QX4567,2026-08-15T06:58:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.85,
ANPR-S11-00018,DL11QX4576,2026-08-15T07:16:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.88,DL11QX4567
ANPR-S11-00019,DL11QX4576,2026-08-15T07:47:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.85,DL11QX4567
ANPR-S11-00020,DL11QX4567,2026-08-15T08:07:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.87,
ANPR-S11-00021,DL11QX4567,2026-08-15T08:40:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.83,
ANPR-S11-00022,DL11QX4576,2026-08-15T09:05:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.98,DL11QX4567
ANPR-S11-00023,DL11QX4567,2026-08-15T09:19:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.94,
ANPR-S11-00024,DL11QX4576,2026-08-15T09:50:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.82,DL11QX4567
ANPR-S11-00025,DL11QX4567,2026-08-15T10:06:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.98,
ANPR-S11-00026,DL11QX4576,2026-08-15T10:29:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.84,DL11QX4567
ANPR-S11-00027,DL11QX4576,2026-08-15T10:57:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.84,DL11QX4567
ANPR-S11-00028,DL11QX4567,2026-08-15T11:34:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.91,
ANPR-S11-00029,DL11QX4576,2026-08-15T11:55:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.85,DL11QX4567
ANPR-S11-00030,DL11QX4576,2026-08-15T12:13:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.95,DL11QX4567
ANPR-S11-00031,DL11QX4567,2026-08-15T12:50:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.82,
ANPR-S11-00032,DL11QX4576,2026-08-15T13:05:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.91,DL11QX4567
ANPR-S11-00033,DL11QX4567,2026-08-15T13:36:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.97,
ANPR-S11-00034,DL11QX4576,2026-08-15T14:00:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.96,DL11QX4567
ANPR-S11-00035,DL11QX4576,2026-08-15T14:10:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.89,DL11QX4567
ANPR-S11-00036,DL11QX4567,2026-08-15T14:51:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.97,
ANPR-S11-00037,DL11QX4567,2026-08-15T15:20:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.94,
ANPR-S11-00038,DL11QX4576,2026-08-15T15:32:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.93,DL11QX4567
ANPR-S11-00039,DL11QX4567,2026-08-15T16:00:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.84,
ANPR-S11-00040,DL11QX4576,2026-08-15T16:32:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.86,DL11QX4567
ANPR-S11-00041,DL11QX4576,2026-08-15T16:59:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.96,DL11QX4567
ANPR-S11-00042,DL11QX4576,2026-08-15T17:25:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.99,DL11QX4567
ANPR-S11-00043,DL11QX4567,2026-08-15T17:30:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.98,
ANPR-S11-00044,DL11QX4567,2026-08-15T18:04:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.84,
ANPR-S11-00045,DL11QX4576,2026-08-15T18:36:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.84,DL11QX4567
ANPR-S11-00046,DL11QX4567,2026-08-15T19:00:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.91,
ANPR-S11-00047,DL11QX4567,2026-08-15T19:14:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.98,
ANPR-S11-00048,DL11QX4567,2026-08-15T19:50:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.84,
ANPR-S11-00049,DL11QX4567,2026-08-15T20:15:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.91,
ANPR-S11-00050,DL11QX4576,2026-08-15T20:45:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.91,DL11QX4567
