anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S15-00001,DL06LJ9067,2026-08-18T00:01:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.86,
ANPR-S15-00002,DL06LJ9076,2026-08-18T00:29:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.87,DL06LJ9067
ANPR-S15-00003,DL06LJ9076,2026-08-18T01:02:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.83,DL06LJ9067
ANPR-S15-00004,DL06LJ9076,2026-08-18T01:17:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.85,DL06LJ9067
ANPR-S15-00005,DL06LJ9067,2026-08-18T01:47:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.85,
ANPR-S15-00006,DL06LJ9076,2026-08-18T02:11:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.89,DL06LJ9067
ANPR-S15-00007,DL06LJ9067,2026-08-18T02:43:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.89,
ANPR-S15-00008,DL06LJ9076,2026-08-18T02:55:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.98,DL06LJ9067
ANPR-S15-00009,DL06LJ9067,2026-08-18T03:27:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.98,
ANPR-S15-00010,DL06LJ9067,2026-08-18T03:48:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.91,
ANPR-S15-00011,DL06LJ9067,2026-08-18T04:14:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.92,
ANPR-S15-00012,DL06LJ9076,2026-08-18T04:35:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.88,DL06LJ9067
ANPR-S15-00013,DL06LJ9067,2026-08-18T05:06:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.91,
ANPR-S15-00014,DL06LJ9067,2026-08-18T05:27:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.87,
ANPR-S15-00015,DL06LJ9067,2026-08-18T05:53:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.91,
ANPR-S15-00016,DL06LJ9067,2026-08-18T06:29:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.85,
ANPR-S15-00017,DL06LJ9067,2026-08-18T06:56:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.84,
ANPR-S15-00018,DL06LJ9076,2026-08-18T07:10:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.92,DL06LJ9067
ANPR-S15-00019,DL06LJ9067,2026-08-18T07:47:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.95,
ANPR-S15-00020,DL06LJ9076,2026-08-18T07:58:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.95,DL06LJ9067
ANPR-S15-00021,DL06LJ9076,2026-08-18T08:27:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.87,DL06LJ9067
ANPR-S15-00022,DL06LJ9067,2026-08-18T08:56:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.82,
ANPR-S15-00023,DL06LJ9067,2026-08-18T09:30:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.97,
ANPR-S15-00024,DL06LJ9076,2026-08-18T09:54:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.96,DL06LJ9067
ANPR-S15-00025,DL06LJ9076,2026-08-18T10:19:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.84,DL06LJ9067
ANPR-S15-00026,DL06LJ9067,2026-08-18T10:26:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.86,
ANPR-S15-00027,DL06LJ9067,2026-08-18T10:55:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.98,
ANPR-S15-00028,DL06LJ9076,2026-08-18T11:19:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.93,DL06LJ9067
ANPR-S15-00029,DL06LJ9076,2026-08-18T12:00:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.93,DL06LJ9067
ANPR-S15-00030,DL06LJ9076,2026-08-18T12:19:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.92,DL06LJ9067
ANPR-S15-00031,DL06LJ9067,2026-08-18T12:30:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.83,
ANPR-S15-00032,DL06LJ9076,2026-08-18T13:10:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.94,DL06LJ9067
ANPR-S15-00033,DL06LJ9076,2026-08-18T13:26:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.85,DL06LJ9067
ANPR-S15-00034,DL06LJ9076,2026-08-18T14:03:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.86,DL06LJ9067
ANPR-S15-00035,DL06LJ9067,2026-08-18T14:11:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.86,
ANPR-S15-00036,DL06LJ9067,2026-08-18T14:48:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.97,
ANPR-S15-00037,DL06LJ9076,2026-08-18T15:10:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.86,DL06LJ9067
ANPR-S15-00038,DL06LJ9067,2026-08-18T15:28:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.93,
ANPR-S15-00039,DL06LJ9076,2026-08-18T16:00:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.97,DL06LJ9067
ANPR-S15-00040,DL06LJ9067,2026-08-18T16:34:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.98,
ANPR-S15-00041,DL06LJ9076,2026-08-18T16:51:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.97,DL06LJ9067
ANPR-S15-00042,DL06LJ9067,2026-08-18T17:12:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.87,
ANPR-S15-00043,DL06LJ9067,2026-08-18T17:33:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.9,
ANPR-S15-00044,DL06LJ9067,2026-08-18T18:05:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.88,
ANPR-S15-00045,DL06LJ9067,2026-08-18T18:26:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.97,
ANPR-S15-00046,DL06LJ9067,2026-08-18T19:05:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.94,
ANPR-S15-00047,DL06LJ9067,2026-08-18T19:17:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.83,
ANPR-S15-00048,DL06LJ9067,2026-08-18T19:45:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.84,
ANPR-S15-00049,DL06LJ9067,2026-08-18T20:10:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.86,
ANPR-S15-00050,DL06LJ9076,2026-08-18T20:29:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.87,DL06LJ9067
ANPR-S15-00051,DL06LJ9067,2026-08-18T21:07:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.99,
ANPR-S15-00052,DL06LJ9067,2026-08-18T21:15:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.93,
ANPR-S15-00053,DL06LJ9067,2026-08-18T21:57:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.93,
ANPR-S15-00054,DL06LJ9076,2026-08-18T22:24:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.86,DL06LJ9067
ANPR-S15-00055,DL06LJ9067,2026-08-18T22:41:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.99,
ANPR-S15-00056,DL06LJ9076,2026-08-18T22:56:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.86,DL06LJ9067
ANPR-S15-00057,DL06LJ9067,2026-08-18T23:33:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.98,
ANPR-S15-00058,DL06LJ9067,2026-08-19T00:05:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.96,
ANPR-S15-00059,DL06LJ9076,2026-08-19T00:11:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.97,DL06LJ9067
ANPR-S15-00060,DL06LJ9067,2026-08-19T00:55:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.96,
ANPR-S15-00061,DL06LJ9067,2026-08-19T01:01:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.89,
ANPR-S15-00062,DL06LJ9067,2026-08-19T01:31:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.92,
ANPR-S15-00063,DL06LJ9067,2026-08-19T02:03:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.94,
ANPR-S15-00064,DL06LJ9067,2026-08-19T02:26:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.95,
ANPR-S15-00065,DL06LJ9067,2026-08-19T02:53:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.87,
ANPR-S15-00066,DL06LJ9067,2026-08-19T03:13:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.99,
ANPR-S15-00067,DL06LJ9067,2026-08-19T03:43:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.92,
ANPR-S15-00068,DL06LJ9076,2026-08-19T03:56:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.98,DL06LJ9067
ANPR-S15-00069,DL06LJ9076,2026-08-19T04:20:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.9,DL06LJ9067
ANPR-S15-00070,DL06LJ9067,2026-08-19T04:55:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.89,
ANPR-S15-00071,DL06LJ9076,2026-08-19T05:25:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.84,DL06LJ9067
ANPR-S15-00072,DL06LJ9076,2026-08-19T05:36:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.91,DL06LJ9067
ANPR-S15-00073,DL06LJ9076,2026-08-19T06:04:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.85,DL06LJ9067
ANPR-S15-00074,DL06LJ9067,2026-08-19T06:31:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.98,
ANPR-S15-00075,DL06LJ9076,2026-08-19T06:59:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.84,DL06LJ9067
ANPR-S15-00076,DL06LJ9076,2026-08-19T07:33:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.84,DL06LJ9067
ANPR-S15-00077,DL06LJ9067,2026-08-19T07:48:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.84,
ANPR-S15-00078,DL06LJ9067,2026-08-19T08:19:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.89,
ANPR-S15-00079,DL06LJ9067,2026-08-19T08:40:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.89,
ANPR-S15-00080,DL06LJ9067,2026-08-19T08:55:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.83,
ANPR-S15-00081,DL06LJ9067,2026-08-19T09:40:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.84,
ANPR-S15-00082,DL06LJ9067,2026-08-19T10:04:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.82,
ANPR-S15-00083,DL06LJ9076,2026-08-19T10:19:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.96,DL06LJ9067
ANPR-S15-00084,DL06LJ9076,2026-08-19T10:48:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.98,DL06LJ9067
