anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S02-00001,DL05VD5176,2026-08-20T00:16:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.96,DL05VD5167
ANPR-S02-00002,DL10BS3944,2026-08-20T00:28:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.83,DL10BS3944
ANPR-S02-00003,DL05VD5167,2026-08-20T00:59:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.89,
ANPR-S02-00004,DL10BS3944,2026-08-20T01:18:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.9,
ANPR-S02-00005,DL05VD5167,2026-08-20T01:52:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.92,
ANPR-S02-00006,DL10BS3944,2026-08-20T02:14:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.82,
ANPR-S02-00007,DL05VD5176,2026-08-20T02:36:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.9,DL05VD5167
ANPR-S02-00008,DL10BS3944,2026-08-20T03:01:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.96,
ANPR-S02-00009,DL05VD5167,2026-08-20T03:33:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.86,
ANPR-S02-00010,DL10BS3944,2026-08-20T04:05:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.95,DL10BS3944
ANPR-S02-00011,DL05VD5167,2026-08-20T04:10:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.99,
ANPR-S02-00012,DL10BS3944,2026-08-20T04:38:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.87,DL10BS3944
ANPR-S02-00013,DL05VD5167,2026-08-20T05:08:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.86,
ANPR-S02-00014,DL10BS3944,2026-08-20T05:31:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.86,DL10BS3944
ANPR-S02-00015,DL05VD5167,2026-08-20T06:10:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.92,
ANPR-S02-00016,DL10BS3944,2026-08-20T06:21:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.86,
ANPR-S02-00017,DL05VD5176,2026-08-20T06:49:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.94,DL05VD5167
ANPR-S02-00018,DL10BS3944,2026-08-20T07:05:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.93,
ANPR-S02-00019,DL05VD5167,2026-08-20T07:30:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.89,
ANPR-S02-00020,DL10BS3944,2026-08-20T08:05:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.88,DL10BS3944
ANPR-S02-00021,DL05VD5167,2026-08-20T08:24:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.93,
ANPR-S02-00022,DL10BS3944,2026-08-20T08:49:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.92,
ANPR-S02-00023,DL05VD5176,2026-08-20T09:10:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.97,DL05VD5167
ANPR-S02-00024,DL10BS3944,2026-08-20T09:37:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.98,
ANPR-S02-00025,DL05VD5167,2026-08-20T10:10:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.83,
ANPR-S02-00026,DL10BS3944,2026-08-20T10:44:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.96,DL10BS3944
ANPR-S02-00027,DL05VD5167,2026-08-20T10:52:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.86,
ANPR-S02-00028,DL10BS3944,2026-08-20T11:20:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.83,DL10BS3944
ANPR-S02-00029,DL05VD5167,2026-08-20T11:44:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.88,
ANPR-S02-00030,DL10BS3944,2026-08-20T12:06:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.95,DL10BS3944
ANPR-S02-00031,DL05VD5167,2026-08-20T12:48:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.94,
