anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S87-00001,DL13KJ7221,2026-08-01T00:02:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.9,
ANPR-S87-00002,DL13KJ7221,2026-08-01T00:32:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.96,
ANPR-S87-00003,DL13KJ7221,2026-08-01T01:10:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.95,
ANPR-S87-00004,DL13KJ7212,2026-08-01T01:16:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.89,DL13KJ7221
ANPR-S87-00005,DL13KJ7221,2026-08-01T01:40:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.91,
ANPR-S87-00006,DL13KJ7212,2026-08-01T02:14:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.83,DL13KJ7221
ANPR-S87-00007,DL13KJ7212,2026-08-01T02:34:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.92,DL13KJ7221
ANPR-S87-00008,DL13KJ7221,2026-08-01T02:58:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.98,
ANPR-S87-00009,DL13KJ7221,2026-08-01T03:25:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.94,
ANPR-S87-00010,DL13KJ7221,2026-08-01T04:05:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.93,
ANPR-S87-00011,DL13KJ7212,2026-08-01T04:14:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.91,DL13KJ7221
ANPR-S87-00012,DL13KJ7221,2026-08-01T04:47:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.85,
ANPR-S87-00013,DL13KJ7212,2026-08-01T05:11:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.83,DL13KJ7221
ANPR-S87-00014,DL13KJ7212,2026-08-01T05:27:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.88,DL13KJ7221
ANPR-S87-00015,DL13KJ7221,2026-08-01T05:54:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.94,
ANPR-S87-00016,DL13KJ7212,2026-08-01T06:35:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.85,DL13KJ7221
ANPR-S87-00017,DL13KJ7221,2026-08-01T06:59:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.96,
ANPR-S87-00018,DL13KJ7212,2026-08-01T07:18:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.98,DL13KJ7221
ANPR-S87-00019,DL13KJ7212,2026-08-01T07:50:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.9,DL13KJ7221
ANPR-S87-00020,DL13KJ7212,2026-08-01T08:15:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.92,DL13KJ7221
ANPR-S87-00021,DL13KJ7221,2026-08-01T08:32:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.94,
ANPR-S87-00022,DL13KJ7212,2026-08-01T08:57:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.84,DL13KJ7221
ANPR-S87-00023,DL13KJ7221,2026-08-01T09:29:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.92,
ANPR-S87-00024,DL13KJ7221,2026-08-01T09:48:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.89,
ANPR-S87-00025,DL13KJ7221,2026-08-01T10:20:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.97,
ANPR-S87-00026,DL13KJ7221,2026-08-01T10:32:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.94,
ANPR-S87-00027,DL13KJ7212,2026-08-01T11:07:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.93,DL13KJ7221
ANPR-S87-00028,DL13KJ7212,2026-08-01T11:16:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.92,DL13KJ7221
ANPR-S87-00029,DL13KJ7221,2026-08-01T11:56:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.82,
ANPR-S87-00030,DL13KJ7221,2026-08-01T12:13:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.85,
ANPR-S87-00031,DL13KJ7221,2026-08-01T12:30:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.94,
ANPR-S87-00032,DL13KJ7221,2026-08-01T13:11:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.89,
ANPR-S87-00033,DL13KJ7221,2026-08-01T13:28:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.94,
ANPR-S87-00034,DL13KJ7221,2026-08-01T13:58:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.83,
ANPR-S87-00035,DL13KJ7212,2026-08-01T14:29:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.91,DL13KJ7221
ANPR-S87-00036,DL13KJ7212,2026-08-01T14:39:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.91,DL13KJ7221
ANPR-S87-00037,DL13KJ7212,2026-08-01T15:19:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.88,DL13KJ7221
ANPR-S87-00038,DL13KJ7212,2026-08-01T15:30:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.91,DL13KJ7221
ANPR-S87-00039,DL13KJ7221,2026-08-01T15:52:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.95,
ANPR-S87-00040,DL13KJ7221,2026-08-01T16:16:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.98,
ANPR-S87-00041,DL13KJ7212,2026-08-01T16:40:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.96,DL13KJ7221
ANPR-S87-00042,DL13KJ7212,2026-08-01T17:17:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.92,DL13KJ7221
ANPR-S87-00043,DL13KJ7221,2026-08-01T17:31:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.93,
ANPR-S87-00044,DL13KJ7212,2026-08-01T18:12:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.91,DL13KJ7221
ANPR-S87-00045,DL13KJ7221,2026-08-01T18:29:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.91,
ANPR-S87-00046,DL13KJ7221,2026-08-01T18:52:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.87,
ANPR-S87-00047,DL13KJ7212,2026-08-01T19:28:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.94,DL13KJ7221
ANPR-S87-00048,DL13KJ7212,2026-08-01T19:42:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.91,DL13KJ7221
ANPR-S87-00049,DL13KJ7221,2026-08-01T20:05:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.85,
ANPR-S87-00050,DL13KJ7212,2026-08-01T20:33:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.84,DL13KJ7221
ANPR-S87-00051,DL13KJ7221,2026-08-01T20:59:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.96,
ANPR-S87-00052,DL13KJ7212,2026-08-01T21:25:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.91,DL13KJ7221
ANPR-S87-00053,DL13KJ7221,2026-08-01T21:51:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.92,
ANPR-S87-00054,DL13KJ7221,2026-08-01T22:12:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.94,
