anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S78-00001,DL05YC9976,2026-07-01T00:15:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.83,DL05YC9967
ANPR-S78-00002,DL05YC9976,2026-07-01T00:28:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.85,DL05YC9967
ANPR-S78-00003,DL05YC9967,2026-07-01T01:06:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.92,
ANPR-S78-00004,DL05YC9976,2026-07-01T01:28:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.9,DL05YC9967
ANPR-S78-00005,DL05YC9967,2026-07-01T01:50:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.93,
ANPR-S78-00006,DL05YC9967,2026-07-01T02:09:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.86,
ANPR-S78-00007,DL05YC9967,2026-07-01T02:43:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.92,
ANPR-S78-00008,DL05YC9976,2026-07-01T03:15:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.94,DL05YC9967
ANPR-S78-00009,DL05YC9967,2026-07-01T03:32:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.94,
ANPR-S78-00010,DL05YC9976,2026-07-01T04:01:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.85,DL05YC9967
ANPR-S78-00011,DL05YC9967,2026-07-01T04:19:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.93,
ANPR-S78-00012,DL05YC9967,2026-07-01T04:42:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.96,
ANPR-S78-00013,DL05YC9967,2026-07-01T05:07:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.82,
ANPR-S78-00014,DL05YC9967,2026-07-01T05:35:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.9,
ANPR-S78-00015,DL05YC9976,2026-07-01T06:07:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.96,DL05YC9967
ANPR-S78-00016,DL05YC9976,2026-07-01T06:20:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.84,DL05YC9967
ANPR-S78-00017,DL05YC9967,2026-07-01T06:58:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.88,
ANPR-S78-00018,DL05YC9967,2026-07-01T07:14:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.94,
ANPR-S78-00019,DL05YC9967,2026-07-01T07:37:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.85,
ANPR-S78-00020,DL05YC9976,2026-07-01T08:09:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.83,DL05YC9967
ANPR-S78-00021,DL05YC9967,2026-07-01T08:26:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.86,
ANPR-S78-00022,DL05YC9967,2026-07-01T08:47:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.93,
ANPR-S78-00023,DL05YC9976,2026-07-01T09:28:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.87,DL05YC9967
ANPR-S78-00024,DL05YC9967,2026-07-01T09:41:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.88,
ANPR-S78-00025,DL05YC9967,2026-07-01T10:17:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.83,
ANPR-S78-00026,DL05YC9967,2026-07-01T10:43:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.95,
ANPR-S78-00027,DL05YC9976,2026-07-01T10:56:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.92,DL05YC9967
ANPR-S78-00028,DL05YC9976,2026-07-01T11:30:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.93,DL05YC9967
ANPR-S78-00029,DL05YC9967,2026-07-01T11:59:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.9,
ANPR-S78-00030,DL05YC9967,2026-07-01T12:10:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.83,
