anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S14-00001,DL07XX5412,2026-08-01T00:01:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.98,DL07XX5421
ANPR-S14-00002,DL08XX6429,2026-08-01T00:44:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.96,
ANPR-S14-00003,DL08XX1665,2026-08-01T00:59:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.85,
ANPR-S14-00004,DL06XX6353,2026-08-01T01:21:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.98,DL06XX6335
ANPR-S14-00005,DL14XX8232,2026-08-01T01:43:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.94,DL14XX8223
ANPR-S14-00006,DL14XX1919,2026-08-01T02:19:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.93,DL14XX1991
ANPR-S14-00007,DL09XX8915,2026-08-01T02:38:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.92,DL09XX8951
ANPR-S14-00008,DL10XX7219,2026-08-01T02:57:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.95,
ANPR-S14-00009,DL13XX9771,2026-08-01T03:32:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.87,
ANPR-S14-00010,DL06XX1636,2026-08-01T03:55:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.9,DL06XX1663
ANPR-S14-00011,DL06XX9328,2026-08-01T04:16:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.88,
ANPR-S14-00012,DL08XX9161,2026-08-01T04:51:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.93,DL08XX9116
ANPR-S14-00013,DL14XX8003,2026-08-01T05:09:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.98,
ANPR-S14-00014,DL07XX8899,2026-08-01T05:42:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.84,
ANPR-S14-00015,DL04XX9840,2026-08-01T05:59:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.83,
ANPR-S14-00016,DL02XX9101,2026-08-01T06:23:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.83,DL02XX9110
ANPR-S14-00017,DL14XX4655,2026-08-01T06:45:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.85,
ANPR-S14-00018,DL09XX3784,2026-08-01T07:15:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.99,
ANPR-S14-00019,DL11XX9657,2026-08-01T07:30:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.84,DL11XX9675
ANPR-S14-00020,DL06XX5025,2026-08-01T08:11:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.96,DL06XX5052
ANPR-S14-00021,DL02XX5598,2026-08-01T08:28:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.96,
ANPR-S14-00022,DL11XX9922,2026-08-01T08:50:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.87,
ANPR-S14-00023,DL05XX5012,2026-08-01T09:25:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.85,DL05XX5021
ANPR-S14-00024,DL07XX4875,2026-08-01T09:40:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.86,DL07XX4857
ANPR-S14-00025,DL06XX8663,2026-08-01T10:04:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.88,
ANPR-S14-00026,DL01XX2766,2026-08-01T10:45:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.89,
ANPR-S14-00027,DL11XX1962,2026-08-01T11:08:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.95,
ANPR-S14-00028,DL10XX8091,2026-08-01T11:31:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.86,
ANPR-S14-00029,DL03XX5038,2026-08-01T11:57:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.93,DL03XX5083
ANPR-S14-00030,DL14XX6641,2026-08-01T12:05:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.97,
