anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S48-00001,DL13WQ9967,2026-07-01T00:01:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.91,
ANPR-S48-00002,DL13WQ9967,2026-07-01T00:26:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.85,
ANPR-S48-00003,DL13WQ9967,2026-07-01T00:58:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.86,
ANPR-S48-00004,DL13WQ9967,2026-07-01T01:35:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.86,
ANPR-S48-00005,DL13WQ9967,2026-07-01T01:55:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.92,
ANPR-S48-00006,DL13WQ9976,2026-07-01T02:21:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.97,DL13WQ9967
ANPR-S48-00007,DL13WQ9967,2026-07-01T02:42:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.83,
ANPR-S48-00008,DL13WQ9967,2026-07-01T03:00:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.96,
ANPR-S48-00009,DL13WQ9967,2026-07-01T03:23:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.9,
ANPR-S48-00010,DL13WQ9976,2026-07-01T03:56:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.84,DL13WQ9967
ANPR-S48-00011,DL13WQ9976,2026-07-01T04:22:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.94,DL13WQ9967
ANPR-S48-00012,DL13WQ9976,2026-07-01T04:48:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.93,DL13WQ9967
ANPR-S48-00013,DL13WQ9967,2026-07-01T05:02:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.88,
ANPR-S48-00014,DL13WQ9976,2026-07-01T05:28:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.87,DL13WQ9967
ANPR-S48-00015,DL13WQ9976,2026-07-01T06:05:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.88,DL13WQ9967
ANPR-S48-00016,DL13WQ9967,2026-07-01T06:19:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.88,
ANPR-S48-00017,DL13WQ9976,2026-07-01T06:54:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.88,DL13WQ9967
