anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S34-00001,DL03XX2130,2026-08-01T00:04:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.89,
ANPR-S34-00002,DL11XX7452,2026-08-01T00:45:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.92,DL11XX7425
ANPR-S34-00003,DL03XX9879,2026-08-01T01:03:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.94,DL03XX9897
ANPR-S34-00004,DL10XX8492,2026-08-01T01:24:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.83,DL10XX8429
ANPR-S34-00005,DL07XX1676,2026-08-01T01:55:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.98,DL07XX1667
ANPR-S34-00006,DL10XX3952,2026-08-01T02:06:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.9,
ANPR-S34-00007,DL04XX6860,2026-08-01T02:30:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.91,DL04XX6806
ANPR-S34-00008,DL04XX8437,2026-08-01T02:58:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.83,
ANPR-S34-00009,DL06XX6402,2026-08-01T03:22:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.97,DL06XX6420
ANPR-S34-00010,DL05XX6220,2026-08-01T03:49:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.86,
ANPR-S34-00011,DL12XX3580,2026-08-01T04:17:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.92,
ANPR-S34-00012,DL08XX4997,2026-08-01T04:44:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.85,
ANPR-S34-00013,DL03XX3238,2026-08-01T05:00:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.9,
ANPR-S34-00014,DL09XX6047,2026-08-01T05:44:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.87,
ANPR-S34-00015,DL02XX5212,2026-08-01T05:50:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.83,
ANPR-S34-00016,DL10XX9633,2026-08-01T06:33:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.9,DL10XX9633
ANPR-S34-00017,DL06XX2715,2026-08-01T06:48:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.92,
ANPR-S34-00018,DL08XX1710,2026-08-01T07:20:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.96,
ANPR-S34-00019,DL05XX3754,2026-08-01T07:41:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.82,DL05XX3745
ANPR-S34-00020,DL03XX2223,2026-08-01T08:09:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.83,
ANPR-S34-00021,DL08XX8044,2026-08-01T08:23:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.98,DL08XX8044
ANPR-S34-00022,DL09XX4175,2026-08-01T08:46:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.97,
ANPR-S34-00023,DL04XX3618,2026-08-01T09:18:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.88,
ANPR-S34-00024,DL06XX4490,2026-08-01T09:45:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.89,DL06XX4409
ANPR-S34-00025,DL07XX8373,2026-08-01T10:04:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.98,
ANPR-S34-00026,DL04XX7275,2026-08-01T10:29:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.93,DL04XX7257
ANPR-S34-00027,DL02XX4094,2026-08-01T11:06:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.84,
ANPR-S34-00028,DL04XX8627,2026-08-01T11:18:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.85,DL04XX8672
ANPR-S34-00029,DL05XX1381,2026-08-01T11:58:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.97,DL05XX1318
ANPR-S34-00030,DL04XX1799,2026-08-01T12:15:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.88,
ANPR-S34-00031,DL03XX9155,2026-08-01T12:43:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.96,DL03XX9155
ANPR-S34-00032,DL04XX7309,2026-08-01T13:04:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.83,DL04XX7390
ANPR-S34-00033,DL05XX6964,2026-08-01T13:32:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.83,
ANPR-S34-00034,DL12XX9051,2026-08-01T13:53:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.86,DL12XX9015
ANPR-S34-00035,DL07XX5285,2026-08-01T14:27:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.88,
ANPR-S34-00036,DL14XX2962,2026-08-01T14:47:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.97,DL14XX2926
ANPR-S34-00037,DL03XX1521,2026-08-01T15:20:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.88,
ANPR-S34-00038,DL10XX4902,2026-08-01T15:45:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.86,DL10XX4920
ANPR-S34-00039,DL12XX8823,2026-08-01T16:01:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.91,
ANPR-S34-00040,DL11XX6134,2026-08-01T16:15:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.89,
ANPR-S34-00041,DL13XX1458,2026-08-01T16:48:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.87,
ANPR-S34-00042,DL01XX1835,2026-08-01T17:09:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.84,
ANPR-S34-00043,DL11XX5631,2026-08-01T17:30:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.96,
ANPR-S34-00044,DL02XX8929,2026-08-01T18:04:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.88,
ANPR-S34-00045,DL09XX2117,2026-08-01T18:21:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.82,
ANPR-S34-00046,DL07XX5385,2026-08-01T19:00:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.94,DL07XX5358
ANPR-S34-00047,DL11XX9091,2026-08-01T19:17:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.9,DL11XX9019
ANPR-S34-00048,DL10XX6289,2026-08-01T19:44:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.93,
ANPR-S34-00049,DL09XX5244,2026-08-01T20:08:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.9,
ANPR-S34-00050,DL01XX1913,2026-08-01T20:45:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.96,
ANPR-S34-00051,DL06XX4576,2026-08-01T20:54:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.95,DL06XX4567
ANPR-S34-00052,DL06XX1708,2026-08-01T21:15:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.87,DL06XX1780
ANPR-S34-00053,DL07XX2828,2026-08-01T21:57:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.85,DL07XX2882
ANPR-S34-00054,DL05XX9248,2026-08-01T22:10:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.93,
ANPR-S34-00055,DL06XX2019,2026-08-01T22:44:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.85,
ANPR-S34-00056,DL03XX3268,2026-08-01T23:11:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.85,
ANPR-S34-00057,DL14XX1279,2026-08-01T23:39:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.88,DL14XX1297
ANPR-S34-00058,DL02XX9847,2026-08-02T00:00:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.84,DL02XX9874
ANPR-S34-00059,DL11XX2102,2026-08-02T00:23:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.85,DL11XX2120
ANPR-S34-00060,DL02XX7918,2026-08-02T00:49:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.94,
ANPR-S34-00061,DL02XX2756,2026-08-02T01:12:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.94,DL02XX2765
ANPR-S34-00062,DL08XX1208,2026-08-02T01:39:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.95,
ANPR-S34-00063,DL01XX7850,2026-08-02T02:05:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.92,
ANPR-S34-00064,DL01XX3578,2026-08-02T02:33:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.92,
ANPR-S34-00065,DL14XX9404,2026-08-02T02:57:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.93,DL14XX9440
ANPR-S34-00066,DL12XX2900,2026-08-02T03:14:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.87,DL12XX2900
ANPR-S34-00067,DL05XX2607,2026-08-02T03:32:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.98,
ANPR-S34-00068,DL03XX5053,2026-08-02T04:11:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.84,
ANPR-S34-00069,DL01XX8620,2026-08-02T04:27:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.97,
ANPR-S34-00070,DL09XX6319,2026-08-02T04:45:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.84,
ANPR-S34-00071,DL10XX8346,2026-08-02T05:18:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.86,
ANPR-S34-00072,DL04XX3670,2026-08-02T05:37:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.84,
ANPR-S34-00073,DL06XX7362,2026-08-02T06:13:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.94,
ANPR-S34-00074,DL13XX5040,2026-08-02T06:45:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.91,
ANPR-S34-00075,DL06XX8574,2026-08-02T06:59:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.9,
ANPR-S34-00076,DL05XX2071,2026-08-02T07:28:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.94,
ANPR-S34-00077,DL13XX5046,2026-08-02T07:55:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.98,
ANPR-S34-00078,DL04XX6998,2026-08-02T08:10:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.88,DL04XX6989
ANPR-S34-00079,DL05XX8127,2026-08-02T08:36:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.98,DL05XX8172
ANPR-S34-00080,DL12XX3488,2026-08-02T09:02:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.89,
ANPR-S34-00081,DL13XX6041,2026-08-02T09:25:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.83,
ANPR-S34-00082,DL01XX3986,2026-08-02T09:48:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.95,
ANPR-S34-00083,DL13XX3501,2026-08-02T10:29:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.88,
ANPR-S34-00084,DL05XX9670,2026-08-02T10:40:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.84,DL05XX9607
ANPR-S34-00085,DL13XX1127,2026-08-02T11:11:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.83,DL13XX1172
ANPR-S34-00086,DL03XX2313,2026-08-02T11:33:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.84,DL03XX2331
ANPR-S34-00087,DL12XX3944,2026-08-02T11:51:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.82,
ANPR-S34-00088,DL13XX2264,2026-08-02T12:26:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.94,DL13XX2246
ANPR-S34-00089,DL14XX2815,2026-08-02T12:51:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.93,
ANPR-S34-00090,DL11XX4145,2026-08-02T13:10:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.97,DL11XX4154
ANPR-S34-00091,DL11XX9222,2026-08-02T13:47:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.84,DL11XX9222
ANPR-S34-00092,DL07XX5296,2026-08-02T14:03:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.93,
ANPR-S34-00093,DL11XX4136,2026-08-02T14:23:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.87,DL11XX4163
ANPR-S34-00094,DL12XX5530,2026-08-02T14:55:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.91,DL12XX5503
ANPR-S34-00095,DL09XX1671,2026-08-02T15:11:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.87,DL09XX1617
ANPR-S34-00096,DL08XX2108,2026-08-02T15:36:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.94,
ANPR-S34-00097,DL06XX9600,2026-08-02T16:00:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.85,
ANPR-S34-00098,DL01XX1614,2026-08-02T16:41:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.98,
ANPR-S34-00099,DL01XX2359,2026-08-02T16:52:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.83,DL01XX2395
ANPR-S34-00100,DL09XX4294,2026-08-02T17:15:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.85,
ANPR-S34-00101,DL14XX3876,2026-08-02T17:50:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.92,
ANPR-S34-00102,DL11XX5955,2026-08-02T18:10:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.89,
ANPR-S34-00103,DL04XX8444,2026-08-02T18:42:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.92,DL04XX8444
ANPR-S34-00104,DL08XX9478,2026-08-02T19:00:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.86,
ANPR-S34-00105,DL04XX2677,2026-08-02T19:28:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.96,
ANPR-S34-00106,DL14XX8185,2026-08-02T19:52:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.83,
ANPR-S34-00107,DL04XX8243,2026-08-02T20:18:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.98,DL04XX8234
ANPR-S34-00108,DL10XX8792,2026-08-02T20:44:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.92,DL10XX8729
ANPR-S34-00109,DL08XX5504,2026-08-02T21:08:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.9,DL08XX5540
ANPR-S34-00110,DL07XX3569,2026-08-02T21:26:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.85,DL07XX3596
ANPR-S34-00111,DL10XX1820,2026-08-02T21:56:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.96,
ANPR-S34-00112,DL04XX1563,2026-08-02T22:16:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.98,DL04XX1536
ANPR-S34-00113,DL05XX4485,2026-08-02T22:51:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.83,DL05XX4458
ANPR-S34-00114,DL12XX9800,2026-08-02T23:16:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.98,
ANPR-S34-00115,DL03XX7057,2026-08-02T23:44:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.92,
ANPR-S34-00116,DL02XX5301,2026-08-02T23:55:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.96,DL02XX5310
ANPR-S34-00117,DL14XX3236,2026-08-03T00:35:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.85,DL14XX3263
ANPR-S34-00118,DL11XX3978,2026-08-03T00:58:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.86,DL11XX3987
ANPR-S34-00119,DL04XX5765,2026-08-03T01:19:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.97,DL04XX5756
ANPR-S34-00120,DL01XX6214,2026-08-03T01:55:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.98,
ANPR-S34-00121,DL07XX7543,2026-08-03T02:03:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.95,
ANPR-S34-00122,DL04XX8010,2026-08-03T02:28:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.94,
