anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S06-00001,DL07XX8930,2026-08-22T07:07:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.85,DL07XX8903
ANPR-S06-00002,DL14XX9281,2026-08-22T07:42:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.99,DL14XX9218
ANPR-S06-00003,DL02XX8260,2026-08-22T07:58:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.96,DL02XX8206
ANPR-S06-00004,DL08XX3184,2026-08-22T08:27:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.83,DL08XX3148
ANPR-S06-00005,DL14XX2368,2026-08-22T08:44:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.89,
ANPR-S06-00006,DL14XX6119,2026-08-22T09:25:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.9,DL14XX6191
ANPR-S06-00007,DL04XX5491,2026-08-22T09:36:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.91,
ANPR-S06-00008,DL10XX7669,2026-08-22T10:05:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.89,DL10XX7696
ANPR-S06-00009,DL13XX4852,2026-08-22T10:38:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.96,DL13XX4825
ANPR-S06-00010,DL14XX8673,2026-08-22T10:53:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.95,
ANPR-S06-00011,DL13XX5424,2026-08-22T11:24:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.9,
ANPR-S06-00012,DL07XX8803,2026-08-22T11:46:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.87,DL07XX8830
ANPR-S06-00013,DL04XX7822,2026-08-22T12:14:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.97,
ANPR-S06-00014,DL07XX2956,2026-08-22T12:31:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.9,DL07XX2965
ANPR-S06-00015,DL02XX2586,2026-08-22T13:02:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.95,DL02XX2568
ANPR-S06-00016,DL06XX2107,2026-08-22T13:22:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.96,DL06XX2170
ANPR-S06-00017,DL01XX9147,2026-08-22T13:55:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.85,
ANPR-S06-00018,DL06XX3341,2026-08-22T14:05:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.84,DL06XX3314
ANPR-S06-00019,DL01XX4860,2026-08-22T14:38:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.88,
