anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S23-00001,DL08XX8413,2026-01-01T00:12:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.99,DL08XX8431
ANPR-S23-00002,DL14XX6801,2026-01-01T00:28:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.83,DL14XX6810
ANPR-S23-00003,DL12XX2815,2026-01-01T01:02:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.83,
ANPR-S23-00004,DL02XX8173,2026-01-01T01:34:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.88,
ANPR-S23-00005,DL01XX9728,2026-01-01T01:42:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.98,
ANPR-S23-00006,DL03XX5659,2026-01-01T02:12:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.86,
ANPR-S23-00007,DL03XX1422,2026-01-01T02:36:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.84,
ANPR-S23-00008,DL11XX8666,2026-01-01T03:10:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.97,
ANPR-S23-00009,DL14XX5221,2026-01-01T03:39:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.99,DL14XX5212
ANPR-S23-00010,DL14XX6615,2026-01-01T03:48:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.83,
ANPR-S23-00011,DL02XX7133,2026-01-01T04:17:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.87,
ANPR-S23-00012,DL01XX8498,2026-01-01T04:55:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.87,
ANPR-S23-00013,DL09XX7161,2026-01-01T05:12:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.89,DL09XX7116
ANPR-S23-00014,DL01XX7217,2026-01-01T05:39:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.88,
ANPR-S23-00015,DL07XX3450,2026-01-01T06:07:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.98,DL07XX3405
ANPR-S23-00016,DL01XX8829,2026-01-01T06:26:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.96,DL01XX8892
