anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S09-00001,DL09RV1267,2026-08-19T00:00:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.89,
ANPR-S09-00002,DL09RV1276,2026-08-19T00:32:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.95,DL09RV1267
ANPR-S09-00003,DL09RV1276,2026-08-19T01:02:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.91,DL09RV1267
ANPR-S09-00004,DL09RV1276,2026-08-19T01:22:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.98,DL09RV1267
ANPR-S09-00005,DL09RV1276,2026-08-19T01:54:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.93,DL09RV1267
ANPR-S09-00006,DL09RV1267,2026-08-19T02:23:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.89,
ANPR-S09-00007,DL09RV1267,2026-08-19T02:36:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.86,
ANPR-S09-00008,DL09RV1267,2026-08-19T03:08:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.85,
ANPR-S09-00009,DL09RV1267,2026-08-19T03:23:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.98,
ANPR-S09-00010,DL09RV1267,2026-08-19T03:48:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.82,
ANPR-S09-00011,DL09RV1276,2026-08-19T04:14:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.94,DL09RV1267
ANPR-S09-00012,DL09RV1267,2026-08-19T04:41:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.83,
ANPR-S09-00013,DL09RV1267,2026-08-19T05:18:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.99,
ANPR-S09-00014,DL09RV1267,2026-08-19T05:42:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.86,
ANPR-S09-00015,DL09RV1267,2026-08-19T05:50:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.93,
ANPR-S09-00016,DL09RV1276,2026-08-19T06:27:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.86,DL09RV1267
ANPR-S09-00017,DL09RV1267,2026-08-19T06:54:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.93,
ANPR-S09-00018,DL09RV1267,2026-08-19T07:18:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.97,
ANPR-S09-00019,DL09RV1267,2026-08-19T07:42:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.94,
ANPR-S09-00020,DL09RV1276,2026-08-19T08:10:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.83,DL09RV1267
ANPR-S09-00021,DL09RV1276,2026-08-19T08:39:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.82,DL09RV1267
ANPR-S09-00022,DL09RV1267,2026-08-19T09:00:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.83,
ANPR-S09-00023,DL09RV1267,2026-08-19T09:14:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.96,
