anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S91-00001,DL04HE1576,2026-08-15T00:05:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.85,DL04HE1567
ANPR-S91-00002,DL04HE1567,2026-08-15T00:39:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.88,
ANPR-S91-00003,DL04HE1567,2026-08-15T01:01:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.88,
ANPR-S91-00004,DL04HE1576,2026-08-15T01:32:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.88,DL04HE1567
ANPR-S91-00005,DL04HE1576,2026-08-15T01:51:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.98,DL04HE1567
ANPR-S91-00006,DL04HE1576,2026-08-15T02:22:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.88,DL04HE1567
ANPR-S91-00007,DL04HE1567,2026-08-15T02:50:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.9,
ANPR-S91-00008,DL04HE1567,2026-08-15T03:02:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.85,
ANPR-S91-00009,DL04HE1576,2026-08-15T03:22:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.83,DL04HE1567
ANPR-S91-00010,DL04HE1567,2026-08-15T03:48:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.93,
ANPR-S91-00011,DL04HE1567,2026-08-15T04:18:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.94,
ANPR-S91-00012,DL04HE1567,2026-08-15T04:54:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.83,
ANPR-S91-00013,DL04HE1576,2026-08-15T05:18:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.98,DL04HE1567
ANPR-S91-00014,DL04HE1567,2026-08-15T05:31:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.98,
ANPR-S91-00015,DL04HE1576,2026-08-15T06:00:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.98,DL04HE1567
ANPR-S91-00016,DL04HE1576,2026-08-15T06:19:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.98,DL04HE1567
ANPR-S91-00017,DL04HE1576,2026-08-15T06:49:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.99,DL04HE1567
ANPR-S91-00018,DL04HE1576,2026-08-15T07:11:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.91,DL04HE1567
ANPR-S91-00019,DL04HE1567,2026-08-15T07:44:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.91,
ANPR-S91-00020,DL04HE1567,2026-08-15T08:03:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.92,
ANPR-S91-00021,DL04HE1567,2026-08-15T08:21:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.88,
ANPR-S91-00022,DL04HE1567,2026-08-15T08:59:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.87,
ANPR-S91-00023,DL04HE1576,2026-08-15T09:17:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.87,DL04HE1567
ANPR-S91-00024,DL04HE1567,2026-08-15T09:35:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.89,
ANPR-S91-00025,DL04HE1576,2026-08-15T10:08:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.96,DL04HE1567
ANPR-S91-00026,DL04HE1567,2026-08-15T10:39:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.95,
ANPR-S91-00027,DL04HE1576,2026-08-15T11:08:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.95,DL04HE1567
ANPR-S91-00028,DL04HE1567,2026-08-15T11:16:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.84,
ANPR-S91-00029,DL04HE1576,2026-08-15T11:57:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.87,DL04HE1567
ANPR-S91-00030,DL04HE1567,2026-08-15T12:10:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.99,
ANPR-S91-00031,DL04HE1567,2026-08-15T12:30:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.86,
ANPR-S91-00032,DL04HE1576,2026-08-15T13:03:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.87,DL04HE1567
ANPR-S91-00033,DL04HE1576,2026-08-15T13:33:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.85,DL04HE1567
ANPR-S91-00034,DL04HE1567,2026-08-15T13:53:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.9,
ANPR-S91-00035,DL04HE1567,2026-08-15T14:22:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.94,
ANPR-S91-00036,DL04HE1576,2026-08-15T14:40:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.9,DL04HE1567
ANPR-S91-00037,DL04HE1567,2026-08-15T15:07:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.95,
ANPR-S91-00038,DL04HE1576,2026-08-15T15:35:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.83,DL04HE1567
ANPR-S91-00039,DL04HE1567,2026-08-15T16:01:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.88,
ANPR-S91-00040,DL04HE1567,2026-08-15T16:19:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.87,
ANPR-S91-00041,DL04HE1567,2026-08-15T16:41:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.9,
ANPR-S91-00042,DL04HE1567,2026-08-15T17:22:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.87,
ANPR-S91-00043,DL04HE1567,2026-08-15T17:40:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.86,
ANPR-S91-00044,DL04HE1567,2026-08-15T17:55:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.88,
ANPR-S91-00045,DL04HE1576,2026-08-15T18:26:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.95,DL04HE1567
ANPR-S91-00046,DL04HE1567,2026-08-15T18:54:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.99,
