anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S81-00001,DL14DD7567,2026-08-15T00:10:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.86,
ANPR-S81-00002,DL14DD7567,2026-08-15T00:35:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.83,
ANPR-S81-00003,DL14DD7567,2026-08-15T01:03:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.86,
ANPR-S81-00004,DL14DD7567,2026-08-15T01:24:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.86,
ANPR-S81-00005,DL14DD7567,2026-08-15T02:00:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.99,
ANPR-S81-00006,DL14DD7567,2026-08-15T02:19:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.95,
ANPR-S81-00007,DL14DD7567,2026-08-15T02:31:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.9,
ANPR-S81-00008,DL14DD7576,2026-08-15T03:03:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.84,DL14DD7567
ANPR-S81-00009,DL14DD7576,2026-08-15T03:31:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.84,DL14DD7567
ANPR-S81-00010,DL14DD7567,2026-08-15T03:47:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.84,
ANPR-S81-00011,DL14DD7576,2026-08-15T04:19:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.93,DL14DD7567
ANPR-S81-00012,DL14DD7567,2026-08-15T04:50:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.95,
ANPR-S81-00013,DL14DD7576,2026-08-15T05:09:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.85,DL14DD7567
ANPR-S81-00014,DL14DD7567,2026-08-15T05:26:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.86,
ANPR-S81-00015,DL14DD7567,2026-08-15T06:05:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.87,
ANPR-S81-00016,DL14DD7576,2026-08-15T06:28:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.95,DL14DD7567
ANPR-S81-00017,DL14DD7567,2026-08-15T06:49:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.92,
ANPR-S81-00018,DL14DD7567,2026-08-15T07:20:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.88,
ANPR-S81-00019,DL14DD7567,2026-08-15T07:44:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.94,
ANPR-S81-00020,DL14DD7567,2026-08-15T08:00:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.95,
ANPR-S81-00021,DL14DD7576,2026-08-15T08:24:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.97,DL14DD7567
ANPR-S81-00022,DL14DD7567,2026-08-15T08:59:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.86,
ANPR-S81-00023,DL14DD7576,2026-08-15T09:13:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.96,DL14DD7567
ANPR-S81-00024,DL14DD7576,2026-08-15T09:41:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.91,DL14DD7567
ANPR-S81-00025,DL14DD7567,2026-08-15T10:07:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.83,
ANPR-S81-00026,DL14DD7576,2026-08-15T10:26:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.92,DL14DD7567
ANPR-S81-00027,DL14DD7576,2026-08-15T11:00:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.89,DL14DD7567
ANPR-S81-00028,DL14DD7567,2026-08-15T11:28:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.95,
ANPR-S81-00029,DL14DD7576,2026-08-15T11:40:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.88,DL14DD7567
ANPR-S81-00030,DL14DD7567,2026-08-15T12:13:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.83,
ANPR-S81-00031,DL14DD7567,2026-08-15T12:38:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.91,
ANPR-S81-00032,DL14DD7576,2026-08-15T13:05:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.94,DL14DD7567
ANPR-S81-00033,DL14DD7567,2026-08-15T13:28:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.97,
ANPR-S81-00034,DL14DD7576,2026-08-15T13:51:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.85,DL14DD7567
ANPR-S81-00035,DL14DD7576,2026-08-15T14:27:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.95,DL14DD7567
ANPR-S81-00036,DL14DD7576,2026-08-15T14:37:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.85,DL14DD7567
ANPR-S81-00037,DL14DD7567,2026-08-15T15:07:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.83,
ANPR-S81-00038,DL14DD7567,2026-08-15T15:31:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.9,
ANPR-S81-00039,DL14DD7567,2026-08-15T15:50:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.89,
ANPR-S81-00040,DL14DD7567,2026-08-15T16:35:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.85,
