anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S63-00001,DL05XX6208,2026-01-01T00:01:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.84,DL05XX6280
ANPR-S63-00002,DL14XX6190,2026-01-01T00:35:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.84,DL14XX6109
ANPR-S63-00003,DL09XX8561,2026-01-01T01:10:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.82,
ANPR-S63-00004,DL04XX7248,2026-01-01T01:23:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.95,DL04XX7284
ANPR-S63-00005,DL09XX1568,2026-01-01T01:43:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.86,
ANPR-S63-00006,DL13XX5102,2026-01-01T02:08:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.9,DL13XX5120
ANPR-S63-00007,DL10XX4530,2026-01-01T02:46:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.89,
ANPR-S63-00008,DL11XX2580,2026-01-01T02:58:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.97,DL11XX2508
ANPR-S63-00009,DL13XX7023,2026-01-01T03:34:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.83,
ANPR-S63-00010,DL03XX8892,2026-01-01T03:59:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.93,DL03XX8829
ANPR-S63-00011,DL10XX1889,2026-01-01T04:24:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.93,
ANPR-S63-00012,DL07XX9188,2026-01-01T04:44:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.84,
ANPR-S63-00013,DL02XX2970,2026-01-01T05:04:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.93,DL02XX2907
ANPR-S63-00014,DL14XX7967,2026-01-01T05:31:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.87,DL14XX7976
ANPR-S63-00015,DL13XX7172,2026-01-01T05:59:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.88,DL13XX7127
ANPR-S63-00016,DL02XX7890,2026-01-01T06:16:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.82,
