anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S30-00001,DL13RQ1576,2026-08-10T00:16:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.91,DL13RQ1567
ANPR-S30-00002,DL07BQ6889,2026-08-10T00:32:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.95,DL07BQ6898
ANPR-S30-00003,DL13RQ1576,2026-08-10T00:55:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.85,DL13RQ1567
ANPR-S30-00004,DL07BQ6889,2026-08-10T01:29:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.9,DL07BQ6898
ANPR-S30-00005,DL13RQ1576,2026-08-10T01:50:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.96,DL13RQ1567
ANPR-S30-00006,DL07BQ6898,2026-08-10T02:23:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.93,
ANPR-S30-00007,DL13RQ1576,2026-08-10T02:48:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.84,DL13RQ1567
ANPR-S30-00008,DL07BQ6889,2026-08-10T02:59:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.85,DL07BQ6898
ANPR-S30-00009,DL13RQ1567,2026-08-10T03:21:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.84,
ANPR-S30-00010,DL07BQ6898,2026-08-10T03:51:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.84,
ANPR-S30-00011,DL13RQ1567,2026-08-10T04:11:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.82,
ANPR-S30-00012,DL07BQ6889,2026-08-10T04:54:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.83,DL07BQ6898
ANPR-S30-00013,DL13RQ1567,2026-08-10T05:03:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.89,
ANPR-S30-00014,DL07BQ6889,2026-08-10T05:39:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.96,DL07BQ6898
ANPR-S30-00015,DL13RQ1567,2026-08-10T05:58:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.88,
ANPR-S30-00016,DL07BQ6898,2026-08-10T06:27:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.86,
ANPR-S30-00017,DL13RQ1567,2026-08-10T06:48:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.85,
ANPR-S30-00018,DL07BQ6898,2026-08-10T07:20:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.91,
ANPR-S30-00019,DL13RQ1567,2026-08-10T07:38:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.87,
