anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S07-00001,DL07LT1212,2026-08-01T00:02:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.95,DL07LT1221
ANPR-S07-00002,DL07LT1212,2026-08-01T00:29:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.98,DL07LT1221
ANPR-S07-00003,DL07LT1221,2026-08-01T01:10:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.98,
ANPR-S07-00004,DL07LT1221,2026-08-01T01:33:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.83,
ANPR-S07-00005,DL07LT1221,2026-08-01T01:51:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.88,
ANPR-S07-00006,DL07LT1221,2026-08-01T02:19:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.88,
ANPR-S07-00007,DL07LT1221,2026-08-01T02:44:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.97,
ANPR-S07-00008,DL07LT1212,2026-08-01T03:08:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.94,DL07LT1221
ANPR-S07-00009,DL07LT1221,2026-08-01T03:38:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.83,
ANPR-S07-00010,DL07LT1221,2026-08-01T03:59:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.83,
ANPR-S07-00011,DL07LT1212,2026-08-01T04:21:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.91,DL07LT1221
ANPR-S07-00012,DL07LT1212,2026-08-01T04:55:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.94,DL07LT1221
ANPR-S07-00013,DL07LT1221,2026-08-01T05:04:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.99,
ANPR-S07-00014,DL07LT1221,2026-08-01T05:26:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.82,
ANPR-S07-00015,DL07LT1221,2026-08-01T05:54:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.89,
ANPR-S07-00016,DL07LT1221,2026-08-01T06:16:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.89,
ANPR-S07-00017,DL07LT1221,2026-08-01T06:58:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.96,
ANPR-S07-00018,DL07LT1212,2026-08-01T07:15:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.85,DL07LT1221
ANPR-S07-00019,DL07LT1221,2026-08-01T07:40:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.89,
ANPR-S07-00020,DL07LT1212,2026-08-01T08:00:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.83,DL07LT1221
ANPR-S07-00021,DL07LT1221,2026-08-01T08:28:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.85,
ANPR-S07-00022,DL07LT1221,2026-08-01T09:05:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.83,
ANPR-S07-00023,DL07LT1212,2026-08-01T09:17:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.88,DL07LT1221
ANPR-S07-00024,DL07LT1212,2026-08-01T09:43:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.92,DL07LT1221
ANPR-S07-00025,DL07LT1212,2026-08-01T10:08:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.92,DL07LT1221
ANPR-S07-00026,DL07LT1221,2026-08-01T10:27:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.88,
ANPR-S07-00027,DL07LT1212,2026-08-01T10:56:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.9,DL07LT1221
ANPR-S07-00028,DL07LT1212,2026-08-01T11:27:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.99,DL07LT1221
ANPR-S07-00029,DL07LT1221,2026-08-01T11:52:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.88,
ANPR-S07-00030,DL07LT1221,2026-08-01T12:18:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.95,
ANPR-S07-00031,DL07LT1212,2026-08-01T12:34:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.83,DL07LT1221
ANPR-S07-00032,DL07LT1221,2026-08-01T13:11:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.88,
ANPR-S07-00033,DL07LT1212,2026-08-01T13:40:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.91,DL07LT1221
ANPR-S07-00034,DL07LT1212,2026-08-01T14:01:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.98,DL07LT1221
ANPR-S07-00035,DL07LT1212,2026-08-01T14:14:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.96,DL07LT1221
ANPR-S07-00036,DL07LT1221,2026-08-01T14:42:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.98,
ANPR-S07-00037,DL07LT1212,2026-08-01T15:01:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.83,DL07LT1221
ANPR-S07-00038,DL07LT1212,2026-08-01T15:32:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.84,DL07LT1221
ANPR-S07-00039,DL07LT1221,2026-08-01T16:09:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.87,
ANPR-S07-00040,DL07LT1221,2026-08-01T16:28:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.92,
ANPR-S07-00041,DL07LT1221,2026-08-01T16:44:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.98,
ANPR-S07-00042,DL07LT1212,2026-08-01T17:05:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.89,DL07LT1221
ANPR-S07-00043,DL07LT1221,2026-08-01T17:46:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.82,
ANPR-S07-00044,DL07LT1221,2026-08-01T18:15:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.84,
ANPR-S07-00045,DL07LT1221,2026-08-01T18:26:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.94,
ANPR-S07-00046,DL07LT1221,2026-08-01T18:52:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.86,
ANPR-S07-00047,DL07LT1212,2026-08-01T19:25:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.95,DL07LT1221
ANPR-S07-00048,DL07LT1221,2026-08-01T19:49:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.84,
ANPR-S07-00049,DL07LT1221,2026-08-01T20:14:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.87,
ANPR-S07-00050,DL07LT1221,2026-08-01T20:33:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.93,
ANPR-S07-00051,DL07LT1221,2026-08-01T21:00:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.87,
ANPR-S07-00052,DL07LT1221,2026-08-01T21:29:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.87,
