anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S66-00001,DL11XX3694,2026-08-22T07:09:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.96,DL11XX3649
ANPR-S66-00002,DL01XX2701,2026-08-22T07:38:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.93,
ANPR-S66-00003,DL11XX3815,2026-08-22T08:00:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.83,
ANPR-S66-00004,DL05XX9793,2026-08-22T08:34:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.92,DL05XX9739
ANPR-S66-00005,DL09XX5182,2026-08-22T08:50:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.96,
ANPR-S66-00006,DL03XX4959,2026-08-22T09:08:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.97,DL03XX4995
ANPR-S66-00007,DL05XX6658,2026-08-22T09:49:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.94,
ANPR-S66-00008,DL06XX4327,2026-08-22T10:14:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.88,DL06XX4372
ANPR-S66-00009,DL09XX9368,2026-08-22T10:30:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.94,DL09XX9386
ANPR-S66-00010,DL11XX3175,2026-08-22T10:59:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.98,DL11XX3157
ANPR-S66-00011,DL07XX8824,2026-08-22T11:23:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.89,
ANPR-S66-00012,DL12XX3057,2026-08-22T11:52:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.92,DL12XX3075
ANPR-S66-00013,DL09XX3241,2026-08-22T12:19:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.87,DL09XX3214
ANPR-S66-00014,DL06XX9348,2026-08-22T12:26:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.89,DL06XX9384
ANPR-S66-00015,DL13XX2347,2026-08-22T12:53:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.95,
ANPR-S66-00016,DL06XX9352,2026-08-22T13:26:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.93,
ANPR-S66-00017,DL06XX4016,2026-08-22T13:53:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.89,DL06XX4061
ANPR-S66-00018,DL06XX9578,2026-08-22T14:12:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.82,
ANPR-S66-00019,DL08XX1916,2026-08-22T14:33:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.88,
ANPR-S66-00020,DL10XX1653,2026-08-22T15:11:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.94,
ANPR-S66-00021,DL10XX4968,2026-08-22T15:37:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.86,DL10XX4986
ANPR-S66-00022,DL03XX8842,2026-08-22T15:45:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.88,
ANPR-S66-00023,DL01XX4504,2026-08-22T16:16:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.97,
ANPR-S66-00024,DL06XX2033,2026-08-22T16:41:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.84,
