anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S69-00001,DL06YL1267,2026-08-19T00:18:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.86,
ANPR-S69-00002,DL06YL1267,2026-08-19T00:41:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.87,
ANPR-S69-00003,DL06YL1276,2026-08-19T00:56:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.83,DL06YL1267
ANPR-S69-00004,DL06YL1267,2026-08-19T01:34:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.88,
ANPR-S69-00005,DL06YL1267,2026-08-19T01:40:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.94,
ANPR-S69-00006,DL06YL1267,2026-08-19T02:06:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.93,
ANPR-S69-00007,DL06YL1276,2026-08-19T02:45:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.98,DL06YL1267
ANPR-S69-00008,DL06YL1267,2026-08-19T02:57:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.85,
ANPR-S69-00009,DL06YL1276,2026-08-19T03:40:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.89,DL06YL1267
ANPR-S69-00010,DL06YL1276,2026-08-19T04:01:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.94,DL06YL1267
ANPR-S69-00011,DL06YL1267,2026-08-19T04:25:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.94,
ANPR-S69-00012,DL06YL1267,2026-08-19T04:42:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.87,
ANPR-S69-00013,DL06YL1267,2026-08-19T05:01:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.83,
ANPR-S69-00014,DL06YL1267,2026-08-19T05:45:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.85,
ANPR-S69-00015,DL06YL1276,2026-08-19T06:03:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.89,DL06YL1267
ANPR-S69-00016,DL06YL1276,2026-08-19T06:24:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.87,DL06YL1267
ANPR-S69-00017,DL06YL1267,2026-08-19T06:44:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.9,
ANPR-S69-00018,DL06YL1267,2026-08-19T07:24:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.97,
ANPR-S69-00019,DL06YL1267,2026-08-19T07:45:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.87,
ANPR-S69-00020,DL06YL1267,2026-08-19T08:15:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.91,
ANPR-S69-00021,DL06YL1267,2026-08-19T08:30:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.96,
ANPR-S69-00022,DL06YL1267,2026-08-19T08:52:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.84,
ANPR-S69-00023,DL06YL1267,2026-08-19T09:28:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.83,
ANPR-S69-00024,DL06YL1276,2026-08-19T09:47:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.94,DL06YL1267
ANPR-S69-00025,DL06YL1267,2026-08-19T10:05:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.89,
ANPR-S69-00026,DL06YL1276,2026-08-19T10:40:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.87,DL06YL1267
ANPR-S69-00027,DL06YL1276,2026-08-19T11:02:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.94,DL06YL1267
ANPR-S69-00028,DL06YL1276,2026-08-19T11:18:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.87,DL06YL1267
ANPR-S69-00029,DL06YL1267,2026-08-19T11:46:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.92,
ANPR-S69-00030,DL06YL1267,2026-08-19T12:05:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.94,
ANPR-S69-00031,DL06YL1267,2026-08-19T12:44:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.97,
ANPR-S69-00032,DL06YL1276,2026-08-19T13:13:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.94,DL06YL1267
ANPR-S69-00033,DL06YL1276,2026-08-19T13:22:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.92,DL06YL1267
ANPR-S69-00034,DL06YL1276,2026-08-19T13:52:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.98,DL06YL1267
ANPR-S69-00035,DL06YL1267,2026-08-19T14:21:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.84,
ANPR-S69-00036,DL06YL1267,2026-08-19T14:54:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.87,
ANPR-S69-00037,DL06YL1276,2026-08-19T15:17:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.95,DL06YL1267
ANPR-S69-00038,DL06YL1267,2026-08-19T15:35:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.9,
ANPR-S69-00039,DL06YL1267,2026-08-19T16:04:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.97,
ANPR-S69-00040,DL06YL1267,2026-08-19T16:16:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.89,
