anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S20-00001,DL04WH7567,2026-08-10T00:14:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.98,
ANPR-S20-00002,DL10AP3898,2026-08-10T00:25:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.92,
ANPR-S20-00003,DL04WH7567,2026-08-10T01:04:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.93,
ANPR-S20-00004,DL10AP3898,2026-08-10T01:20:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.85,
ANPR-S20-00005,DL04WH7567,2026-08-10T01:41:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.94,
ANPR-S20-00006,DL10AP3898,2026-08-10T02:24:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.84,
ANPR-S20-00007,DL04WH7567,2026-08-10T02:44:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.98,
ANPR-S20-00008,DL10AP3898,2026-08-10T03:09:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.93,
ANPR-S20-00009,DL04WH7567,2026-08-10T03:22:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.84,
ANPR-S20-00010,DL10AP3898,2026-08-10T03:54:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.96,
ANPR-S20-00011,DL04WH7576,2026-08-10T04:17:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.9,DL04WH7567
ANPR-S20-00012,DL10AP3889,2026-08-10T04:40:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.85,DL10AP3898
ANPR-S20-00013,DL04WH7567,2026-08-10T05:16:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.98,
ANPR-S20-00014,DL10AP3898,2026-08-10T05:35:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.87,
ANPR-S20-00015,DL04WH7567,2026-08-10T05:52:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.91,
ANPR-S20-00016,DL10AP3889,2026-08-10T06:15:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.96,DL10AP3898
ANPR-S20-00017,DL04WH7567,2026-08-10T06:56:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.91,
ANPR-S20-00018,DL10AP3889,2026-08-10T07:18:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.95,DL10AP3898
ANPR-S20-00019,DL04WH7567,2026-08-10T07:47:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.92,
ANPR-S20-00020,DL10AP3889,2026-08-10T08:14:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.85,DL10AP3898
ANPR-S20-00021,DL04WH7567,2026-08-10T08:33:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.83,
ANPR-S20-00022,DL10AP3889,2026-08-10T08:45:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.84,DL10AP3898
ANPR-S20-00023,DL04WH7576,2026-08-10T09:30:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.98,DL04WH7567
ANPR-S20-00024,DL10AP3889,2026-08-10T09:42:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.95,DL10AP3898
ANPR-S20-00025,DL04WH7567,2026-08-10T10:18:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.91,
ANPR-S20-00026,DL10AP3889,2026-08-10T10:37:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.88,DL10AP3898
ANPR-S20-00027,DL04WH7576,2026-08-10T11:01:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.97,DL04WH7567
ANPR-S20-00028,DL10AP3889,2026-08-10T11:35:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.94,DL10AP3898
ANPR-S20-00029,DL04WH7576,2026-08-10T11:46:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.88,DL04WH7567
ANPR-S20-00030,DL10AP3898,2026-08-10T12:21:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.88,
ANPR-S20-00031,DL04WH7576,2026-08-10T12:44:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.91,DL04WH7567
ANPR-S20-00032,DL10AP3898,2026-08-10T13:15:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.87,
ANPR-S20-00033,DL04WH7576,2026-08-10T13:26:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.87,DL04WH7567
ANPR-S20-00034,DL10AP3889,2026-08-10T14:04:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.97,DL10AP3898
ANPR-S20-00035,DL04WH7567,2026-08-10T14:28:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.82,
ANPR-S20-00036,DL10AP3898,2026-08-10T14:50:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.96,
ANPR-S20-00037,DL04WH7576,2026-08-10T15:09:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.84,DL04WH7567
ANPR-S20-00038,DL10AP3889,2026-08-10T15:42:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.93,DL10AP3898
ANPR-S20-00039,DL04WH7576,2026-08-10T15:59:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.86,DL04WH7567
