anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S86-00001,DL12XX7279,2026-08-22T07:02:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.97,DL12XX7297
ANPR-S86-00002,DL04XX4321,2026-08-22T07:35:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.95,
ANPR-S86-00003,DL08XX1585,2026-08-22T08:08:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.97,
ANPR-S86-00004,DL07XX4927,2026-08-22T08:22:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.95,
ANPR-S86-00005,DL05XX4010,2026-08-22T08:52:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.9,
ANPR-S86-00006,DL09XX5407,2026-08-22T09:15:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.98,
ANPR-S86-00007,DL12XX5242,2026-08-22T09:49:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.95,
ANPR-S86-00008,DL07XX3613,2026-08-22T10:05:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.91,
ANPR-S86-00009,DL14XX1314,2026-08-22T10:39:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.96,
ANPR-S86-00010,DL14XX6763,2026-08-22T10:56:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.96,
ANPR-S86-00011,DL14XX5485,2026-08-22T11:12:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.84,DL14XX5458
ANPR-S86-00012,DL09XX5189,2026-08-22T11:37:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.97,DL09XX5198
ANPR-S86-00013,DL12XX2637,2026-08-22T12:01:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.96,
ANPR-S86-00014,DL03XX3605,2026-08-22T12:26:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.82,
ANPR-S86-00015,DL11XX8574,2026-08-22T13:05:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.86,DL11XX8547
ANPR-S86-00016,DL12XX9909,2026-08-22T13:18:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.84,DL12XX9990
ANPR-S86-00017,DL08XX2399,2026-08-22T13:52:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.98,DL08XX2399
ANPR-S86-00018,DL03XX4971,2026-08-22T14:22:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.85,
ANPR-S86-00019,DL11XX9289,2026-08-22T14:34:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.89,
ANPR-S86-00020,DL14XX5388,2026-08-22T14:58:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.95,
ANPR-S86-00021,DL05XX2297,2026-08-22T15:32:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.95,
ANPR-S86-00022,DL14XX7879,2026-08-22T15:57:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.87,
ANPR-S86-00023,DL07XX2517,2026-08-22T16:23:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.84,DL07XX2571
ANPR-S86-00024,DL14XX1400,2026-08-22T16:55:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.91,
ANPR-S86-00025,DL11XX1466,2026-08-22T17:01:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.92,DL11XX1466
ANPR-S86-00026,DL11XX1584,2026-08-22T17:33:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.93,DL11XX1548
ANPR-S86-00027,DL10XX4028,2026-08-22T17:59:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.94,
ANPR-S86-00028,DL14XX6332,2026-08-22T18:35:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.94,
ANPR-S86-00029,DL04XX4692,2026-08-22T18:54:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.87,DL04XX4629
ANPR-S86-00030,DL01XX6786,2026-08-22T19:20:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.97,
ANPR-S86-00031,DL14XX6055,2026-08-22T19:31:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.96,DL14XX6055
ANPR-S86-00032,DL08XX6375,2026-08-22T19:55:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.85,
ANPR-S86-00033,DL08XX4943,2026-08-22T20:21:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.95,
ANPR-S86-00034,DL05XX1562,2026-08-22T21:00:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.88,DL05XX1526
ANPR-S86-00035,DL07XX4111,2026-08-22T21:16:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.89,
ANPR-S86-00036,DL12XX4282,2026-08-22T21:38:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.99,DL12XX4228
ANPR-S86-00037,DL11XX1154,2026-08-22T22:09:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.94,
ANPR-S86-00038,DL02XX3381,2026-08-22T22:25:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.92,DL02XX3318
ANPR-S86-00039,DL05XX3465,2026-08-22T22:58:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.88,DL05XX3456
ANPR-S86-00040,DL06XX8210,2026-08-22T23:17:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.95,
ANPR-S86-00041,DL09XX9842,2026-08-22T23:45:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.88,DL09XX9824
ANPR-S86-00042,DL02XX7410,2026-08-23T00:12:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.93,DL02XX7401
ANPR-S86-00043,DL01XX3755,2026-08-23T00:37:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.91,DL01XX3755
ANPR-S86-00044,DL04XX8343,2026-08-23T01:06:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.93,DL04XX8334
ANPR-S86-00045,DL11XX3000,2026-08-23T01:20:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.96,
ANPR-S86-00046,DL04XX2400,2026-08-23T01:59:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.85,
ANPR-S86-00047,DL01XX7062,2026-08-23T02:17:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.88,DL01XX7026
ANPR-S86-00048,DL14XX3043,2026-08-23T02:52:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.9,DL14XX3034
ANPR-S86-00049,DL04XX1536,2026-08-23T03:06:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.92,DL04XX1563
ANPR-S86-00050,DL09XX2205,2026-08-23T03:43:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.84,
ANPR-S86-00051,DL05XX6291,2026-08-23T04:03:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.88,
ANPR-S86-00052,DL03XX9924,2026-08-23T04:19:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.88,
