anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S38-00001,DL05MA6976,2026-07-01T00:19:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.96,DL05MA6967
ANPR-S38-00002,DL05MA6976,2026-07-01T00:37:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.93,DL05MA6967
ANPR-S38-00003,DL05MA6967,2026-07-01T01:01:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.85,
ANPR-S38-00004,DL05MA6976,2026-07-01T01:28:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.93,DL05MA6967
ANPR-S38-00005,DL05MA6976,2026-07-01T01:55:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.95,DL05MA6967
ANPR-S38-00006,DL05MA6976,2026-07-01T02:15:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.95,DL05MA6967
ANPR-S38-00007,DL05MA6967,2026-07-01T02:35:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.91,
ANPR-S38-00008,DL05MA6976,2026-07-01T03:03:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.95,DL05MA6967
ANPR-S38-00009,DL05MA6967,2026-07-01T03:32:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.84,
ANPR-S38-00010,DL05MA6976,2026-07-01T03:53:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.88,DL05MA6967
ANPR-S38-00011,DL05MA6967,2026-07-01T04:19:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.96,
ANPR-S38-00012,DL05MA6967,2026-07-01T04:53:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.85,
ANPR-S38-00013,DL05MA6976,2026-07-01T05:16:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.88,DL05MA6967
ANPR-S38-00014,DL05MA6976,2026-07-01T05:32:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.82,DL05MA6967
ANPR-S38-00015,DL05MA6967,2026-07-01T05:50:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.96,
ANPR-S38-00016,DL05MA6967,2026-07-01T06:33:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.86,
ANPR-S38-00017,DL05MA6967,2026-07-01T06:54:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.86,
ANPR-S38-00018,DL05MA6976,2026-07-01T07:10:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.97,DL05MA6967
ANPR-S38-00019,DL05MA6976,2026-07-01T07:36:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.97,DL05MA6967
ANPR-S38-00020,DL05MA6967,2026-07-01T08:04:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.83,
ANPR-S38-00021,DL05MA6967,2026-07-01T08:31:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.97,
ANPR-S38-00022,DL05MA6976,2026-07-01T09:04:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.83,DL05MA6967
ANPR-S38-00023,DL05MA6976,2026-07-01T09:20:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.92,DL05MA6967
ANPR-S38-00024,DL05MA6967,2026-07-01T09:50:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.88,
ANPR-S38-00025,DL05MA6967,2026-07-01T10:13:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.87,
ANPR-S38-00026,DL05MA6976,2026-07-01T10:35:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.84,DL05MA6967
ANPR-S38-00027,DL05MA6967,2026-07-01T10:57:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.94,
ANPR-S38-00028,DL05MA6976,2026-07-01T11:26:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.91,DL05MA6967
ANPR-S38-00029,DL05MA6976,2026-07-01T11:46:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.82,DL05MA6967
ANPR-S38-00030,DL05MA6976,2026-07-01T12:12:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.97,DL05MA6967
ANPR-S38-00031,DL05MA6967,2026-07-01T12:45:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.85,
ANPR-S38-00032,DL05MA6976,2026-07-01T13:13:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.87,DL05MA6967
ANPR-S38-00033,DL05MA6967,2026-07-01T13:21:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.99,
ANPR-S38-00034,DL05MA6976,2026-07-01T13:45:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.92,DL05MA6967
ANPR-S38-00035,DL05MA6967,2026-07-01T14:17:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.87,
ANPR-S38-00036,DL05MA6967,2026-07-01T14:51:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.85,
ANPR-S38-00037,DL05MA6976,2026-07-01T15:08:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.91,DL05MA6967
ANPR-S38-00038,DL05MA6967,2026-07-01T15:36:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.88,
ANPR-S38-00039,DL05MA6967,2026-07-01T15:53:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.91,
ANPR-S38-00040,DL05MA6976,2026-07-01T16:17:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.94,DL05MA6967
ANPR-S38-00041,DL05MA6967,2026-07-01T16:58:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.83,
ANPR-S38-00042,DL05MA6976,2026-07-01T17:13:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.92,DL05MA6967
ANPR-S38-00043,DL05MA6976,2026-07-01T17:50:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.96,DL05MA6967
ANPR-S38-00044,DL05MA6967,2026-07-01T18:15:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.86,
ANPR-S38-00045,DL05MA6976,2026-07-01T18:36:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.85,DL05MA6967
ANPR-S38-00046,DL05MA6967,2026-07-01T18:50:00Z,Kherki Daula Toll Plaza,2,SOUTHBOUND,0.82,
ANPR-S38-00047,DL05MA6967,2026-07-01T19:16:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.93,
ANPR-S38-00048,DL05MA6976,2026-07-01T19:52:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.94,DL05MA6967
ANPR-S38-00049,DL05MA6967,2026-07-01T20:20:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.99,
ANPR-S38-00050,DL05MA6967,2026-07-01T20:35:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.87,
ANPR-S38-00051,DL05MA6967,2026-07-01T21:07:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.93,
ANPR-S38-00052,DL05MA6976,2026-07-01T21:15:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.92,DL05MA6967
ANPR-S38-00053,DL05MA6967,2026-07-01T21:48:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.95,
ANPR-S38-00054,DL05MA6976,2026-07-01T22:12:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.88,DL05MA6967
ANPR-S38-00055,DL05MA6976,2026-07-01T22:43:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.88,DL05MA6967
ANPR-S38-00056,DL05MA6976,2026-07-01T23:00:00Z,Kherki Daula Toll Plaza,2,OUTBOUND,0.9,DL05MA6967
ANPR-S38-00057,DL05MA6976,2026-07-01T23:38:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.88,DL05MA6967
ANPR-S38-00058,DL05MA6967,2026-07-01T23:57:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.84,
ANPR-S38-00059,DL05MA6976,2026-07-02T00:17:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.82,DL05MA6967
ANPR-S38-00060,DL05MA6976,2026-07-02T00:39:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.86,DL05MA6967
ANPR-S38-00061,DL05MA6976,2026-07-02T01:06:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.93,DL05MA6967
ANPR-S38-00062,DL05MA6976,2026-07-02T01:43:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.83,DL05MA6967
ANPR-S38-00063,DL05MA6967,2026-07-02T01:53:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.87,
ANPR-S38-00064,DL05MA6967,2026-07-02T02:29:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.88,
ANPR-S38-00065,DL05MA6967,2026-07-02T02:43:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.91,
ANPR-S38-00066,DL05MA6976,2026-07-02T03:08:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.91,DL05MA6967
ANPR-S38-00067,DL05MA6976,2026-07-02T03:50:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.84,DL05MA6967
ANPR-S38-00068,DL05MA6967,2026-07-02T04:03:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.9,
ANPR-S38-00069,DL05MA6967,2026-07-02T04:33:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.87,
ANPR-S38-00070,DL05MA6967,2026-07-02T04:45:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.83,
ANPR-S38-00071,DL05MA6976,2026-07-02T05:16:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.95,DL05MA6967
ANPR-S38-00072,DL05MA6967,2026-07-02T05:54:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.93,
ANPR-S38-00073,DL05MA6976,2026-07-02T06:06:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.91,DL05MA6967
ANPR-S38-00074,DL05MA6967,2026-07-02T06:30:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.92,
ANPR-S38-00075,DL05MA6967,2026-07-02T07:08:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.93,
ANPR-S38-00076,DL05MA6976,2026-07-02T07:27:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.92,DL05MA6967
ANPR-S38-00077,DL05MA6967,2026-07-02T07:54:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.86,
ANPR-S38-00078,DL05MA6967,2026-07-02T08:07:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.98,
ANPR-S38-00079,DL05MA6967,2026-07-02T08:41:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.95,
ANPR-S38-00080,DL05MA6967,2026-07-02T08:58:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.92,
ANPR-S38-00081,DL05MA6967,2026-07-02T09:25:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.92,
ANPR-S38-00082,DL05MA6967,2026-07-02T10:02:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.97,
ANPR-S38-00083,DL05MA6967,2026-07-02T10:18:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.92,
ANPR-S38-00084,DL05MA6976,2026-07-02T10:53:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.85,DL05MA6967
ANPR-S38-00085,DL05MA6976,2026-07-02T11:19:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.86,DL05MA6967
ANPR-S38-00086,DL05MA6967,2026-07-02T11:40:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.92,
ANPR-S38-00087,DL05MA6967,2026-07-02T11:59:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.89,
