anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S95-00001,DL07PC6076,2026-08-18T00:05:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.92,DL07PC6067
ANPR-S95-00002,DL07PC6067,2026-08-18T00:35:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.89,
ANPR-S95-00003,DL07PC6067,2026-08-18T00:52:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.88,
ANPR-S95-00004,DL07PC6067,2026-08-18T01:19:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.92,
ANPR-S95-00005,DL07PC6076,2026-08-18T01:55:00Z,Kherki Daula Toll Plaza,6,NORTHBOUND,0.91,DL07PC6067
ANPR-S95-00006,DL07PC6076,2026-08-18T02:07:00Z,Kherki Daula Toll Plaza,1,SOUTHBOUND,0.9,DL07PC6067
ANPR-S95-00007,DL07PC6067,2026-08-18T02:30:00Z,Kherki Daula Toll Plaza,5,INBOUND,0.99,
ANPR-S95-00008,DL07PC6067,2026-08-18T03:08:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.85,
ANPR-S95-00009,DL07PC6076,2026-08-18T03:23:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.84,DL07PC6067
ANPR-S95-00010,DL07PC6076,2026-08-18T03:47:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.95,DL07PC6067
ANPR-S95-00011,DL07PC6067,2026-08-18T04:21:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.83,
ANPR-S95-00012,DL07PC6076,2026-08-18T04:54:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.89,DL07PC6067
ANPR-S95-00013,DL07PC6076,2026-08-18T05:19:00Z,Kherki Daula Toll Plaza,4,NORTHBOUND,0.83,DL07PC6067
ANPR-S95-00014,DL07PC6076,2026-08-18T05:34:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.96,DL07PC6067
ANPR-S95-00015,DL07PC6067,2026-08-18T06:00:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.86,
ANPR-S95-00016,DL07PC6067,2026-08-18T06:28:00Z,Kherki Daula Toll Plaza,1,OUTBOUND,0.97,
ANPR-S95-00017,DL07PC6067,2026-08-18T06:48:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.89,
ANPR-S95-00018,DL07PC6067,2026-08-18T07:11:00Z,Kherki Daula Toll Plaza,6,SOUTHBOUND,0.93,
ANPR-S95-00019,DL07PC6076,2026-08-18T07:44:00Z,Kherki Daula Toll Plaza,1,INBOUND,0.95,DL07PC6067
ANPR-S95-00020,DL07PC6067,2026-08-18T08:08:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.88,
ANPR-S95-00021,DL07PC6076,2026-08-18T08:28:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.91,DL07PC6067
ANPR-S95-00022,DL07PC6076,2026-08-18T08:59:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.88,DL07PC6067
ANPR-S95-00023,DL07PC6076,2026-08-18T09:29:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.96,DL07PC6067
