anpr_id,vehicle_id_or_plate,timestamp,toll_plaza,lane,direction,confidence,ocr_corrected
ANPR-S10-00001,DL11QX4576,2026-08-10T00:02:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.9,DL11QX4567
ANPR-S10-00002,DL07BV9889,2026-08-10T00:29:00Z,Kherki Daula Toll Plaza,5,SOUTHBOUND,0.91,DL07BV9898
ANPR-S10-00003,DL11QX4567,2026-08-10T01:10:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.98,
ANPR-S10-00004,DL07BV9898,2026-08-10T01:30:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.94,
ANPR-S10-00005,DL11QX4576,2026-08-10T01:46:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.99,DL11QX4567
ANPR-S10-00006,DL07BV9898,2026-08-10T02:14:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.91,
ANPR-S10-00007,DL11QX4576,2026-08-10T02:47:00Z,Kherki Daula Toll Plaza,3,INBOUND,0.98,DL11QX4567
ANPR-S10-00008,DL07BV9889,2026-08-10T03:00:00Z,Kherki Daula Toll Plaza,3,OUTBOUND,0.91,DL07BV9898
ANPR-S10-00009,DL11QX4567,2026-08-10T03:34:00Z,Kherki Daula Toll Plaza,2,NORTHBOUND,0.93,
ANPR-S10-00010,DL07BV9889,2026-08-10T04:05:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.95,DL07BV9898
ANPR-S10-00011,DL11QX4567,2026-08-10T04:28:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.83,
ANPR-S10-00012,DL07BV9898,2026-08-10T04:37:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.9,
ANPR-S10-00013,DL11QX4567,2026-08-10T05:17:00Z,Kherki Daula Toll Plaza,5,NORTHBOUND,0.84,
ANPR-S10-00014,DL07BV9889,2026-08-10T05:42:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.99,DL07BV9898
ANPR-S10-00015,DL11QX4576,2026-08-10T05:51:00Z,Kherki Daula Toll Plaza,2,INBOUND,0.85,DL11QX4567
ANPR-S10-00016,DL07BV9889,2026-08-10T06:25:00Z,Kherki Daula Toll Plaza,4,OUTBOUND,0.94,DL07BV9898
ANPR-S10-00017,DL11QX4567,2026-08-10T06:58:00Z,Kherki Daula Toll Plaza,1,NORTHBOUND,0.85,
ANPR-S10-00018,DL07BV9889,2026-08-10T07:16:00Z,Kherki Daula Toll Plaza,4,SOUTHBOUND,0.88,DL07BV9898
ANPR-S10-00019,DL11QX4567,2026-08-10T07:47:00Z,Kherki Daula Toll Plaza,4,INBOUND,0.85,
ANPR-S10-00020,DL07BV9898,2026-08-10T08:07:00Z,Kherki Daula Toll Plaza,6,OUTBOUND,0.87,
ANPR-S10-00021,DL11QX4567,2026-08-10T08:40:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.83,
ANPR-S10-00022,DL07BV9898,2026-08-10T09:05:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.98,
ANPR-S10-00023,DL11QX4567,2026-08-10T09:19:00Z,Kherki Daula Toll Plaza,6,INBOUND,0.94,
ANPR-S10-00024,DL07BV9898,2026-08-10T09:50:00Z,Kherki Daula Toll Plaza,5,OUTBOUND,0.82,
ANPR-S10-00025,DL11QX4576,2026-08-10T10:06:00Z,Kherki Daula Toll Plaza,3,NORTHBOUND,0.98,DL11QX4567
ANPR-S10-00026,DL07BV9889,2026-08-10T10:29:00Z,Kherki Daula Toll Plaza,3,SOUTHBOUND,0.84,DL07BV9898
